,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
10,6007.331464375832,3315.571826083923,2084.254033456514,1550.1899400599016,962.5610630099457,1693.6163066775068,2823.1449473266257,2128.1780857050926,93.13149785368967,65.84060980491373,0.0,2900.740300888153,2991.5994803968597,3082.9292026286435,3010.761067399622,2899.579747771348,2084.174154952075,1367.0259259772242,1232.9259389321269,1518.2965580210491,1530.6560587008648,1598.7335705137534,1703.6445082226014,1221.0374356004277,1159.6158605818525,1149.8389167553644,968.5324601922937,1804.5422312201786,2013.0553815100925,2831.7921015529996,2975.3604117117875,3066.3566964548872,2252.500524801576,2219.635519945197,2251.638725549818,2091.3232841079985,1774.3138332221945,1801.7855982135964,1836.491565670096,3434.757046985858,3303.018255983071,2907.491870986753,3393.9037994043038,3147.6792749939177,2655.5100580384105,3174.6141694733305,3230.810346646494,3460.1612544970167,3509.563308807646,2662.242786554943,2034.475466205656,2831.0439065962855
11,3169.591277968829,1061.7985760287704,819.481900887725,1419.903250473024,1983.4711982365075,1207.860398958874,495.9487251676465,983.9990052980638,2982.0177431516167,2936.5086158569625,2900.740300888153,0.0,90.89457799208814,216.87664625788761,323.1463969594131,335.5848671936769,820.9393543242833,1587.1254147796647,1965.5967143545065,1618.01291096984,1487.8619811804328,1380.6709795518948,1266.2557306268561,1743.581439214781,1976.3747008763096,2114.6310522410977,2086.3967255050366,1116.6223471910387,1139.4791589593915,119.85007845553298,371.0113024267313,434.1546806402966,910.9122077634345,920.2370947887864,903.5210156122179,867.2973873352241,1128.3310447504912,1105.2319330339947,1094.6255535972005,535.2317197206247,436.52814685588305,411.5346603750662,499.59165609220787,340.9871594336573,418.8557030289326,345.2175519266871,335.3822672442946,560.401708566795,612.8122418309214,618.8964916671986,867.0856340739538,592.2593144373683
12,3081.848327687166,1041.586997709365,909.9609691178313,1508.038496247928,2073.3887658924723,1298.6270383553867,522.8407499456458,1061.0688540831375,3072.9050010981273,3027.304652951825,2991.5994803968597,90.89457799208814,0.0,152.47618730823783,311.7325036612336,350.5591114694205,911.2855273893158,1677.0769004119456,2052.3522473859125,1703.7162693095918,1575.9616925701087,1469.5124240667287,1355.0482851625268,1833.5668841732424,2064.230476260566,2201.311126055545,2175.801543204367,1206.8896844525582,1219.426751519183,189.61753755062048,371.99631110135283,416.92050659693246,985.6616612702036,996.8089884384362,978.656359177171,954.9610098801667,1219.2133384464905,1195.9966908492615,1184.466270927014,444.902351480698,357.1408312559131,428.7377848172069,409.8690484193385,287.49638958031346,483.2663936070441,279.143571048059,246.07216406854354,469.9754788221225,523.1786656488323,669.0688409655696,957.9775167731183,616.0804488690256
13,3036.3726176242685,1155.3230863781575,1013.3577744838101,1624.2041758125729,2178.8979238462443,1395.6991675624793,672.7209518786677,1200.7410773360455,3162.3577372882933,3120.8016513515636,3082.9292026286435,216.87664625788761,152.47618730823783,0.0,206.49127258596272,498.2872896176043,1016.0991904454397,1749.3562219581731,2102.2113957127117,1749.6898294094408,1634.9552552104717,1533.7318481689774,1419.5396680110114,1905.697121434672,2120.082358249949,2250.383155338479,2241.8948825936486,1284.6232029666355,1246.409743314692,251.59591640096363,277.3737938454622,293.43128548744824,999.7959501586939,1015.985714022505,993.9856580634279,1016.0214421978109,1308.8440049875867,1281.461569200597,1258.042494299378,363.37458019536814,225.52206492764927,353.2678231282393,375.01259581047276,136.26901584102637,489.03697674463024,351.78784217030295,237.18961616727898,388.8496619012606,430.48505488578746,635.6531131213433,1050.1493214513257,764.5205622850544
14,3183.8261372790116,1350.0975321253638,983.1042487287999,1605.6266118760614,2134.957630526809,1345.559186794472,818.8173047926355,1245.1671738772602,3086.9961698040856,3051.964827547816,3010.761067399622,323.1463969594131,311.7325036612336,206.49127258596272,0.0,654.2230037999619,988.2462731183174,1656.8318145230612,1978.3554801531325,1623.9074265801655,1526.0594181689903,1432.8030059904027,1320.5821644225575,1811.5215866855162,2003.2633181191893,2124.775918287906,2137.2618093108395,1206.4398194975934,1105.6825643190225,268.6988577886062,71.94579642173115,111.48897238805887,850.6192512266695,871.6038396590711,846.1646465821592,921.3601559087704,1248.2067575511976,1214.887452774949,1174.4258582436478,515.9258582015011,329.2599028871214,154.73076857216307,561.090084871857,157.09595938181232,359.5316799794086,556.1813876937745,440.1011488508761,539.2951715497651,563.9659942767606,454.36414584525977,999.9107949411163,914.8118220137405
15,3111.1825646300017,747.691665932321,843.083964877586,1363.1938143376165,1950.4953110459185,1224.8589905234837,176.4839871659821,836.3002221083477,2985.5069698695843,2928.7615920752914,2899.579747771348,335.5848671936769,350.5591114694205,498.2872896176043,654.2230037999619,0.0,839.5624687299709,1659.5385229951526,2082.4669420693676,1751.541893306334,1596.0057808431025,1480.1910217571137,1369.8716712172436,1812.0995444992561,2079.3865217302673,2230.5387272619587,2162.8596516360444,1194.255918316546,1328.6138999525497,434.6880139105752,706.0480579204628,763.263929527764,1134.731427372131,1135.181513202782,1125.8757449484658,1003.8312218771888,1172.0504144128074,1162.2928052646137,1184.4245402341994,668.8247676777698,663.8083656464759,745.8788100370389,569.7132397207627,634.5289348502712,703.1282977801518,309.11153689214035,443.4193362152368,688.4209560610017,751.4041156576232,920.9240430451173,921.9347850060971,266.23744555129963
16,3944.6784712980384,1436.142389483533,12.394119262941373,617.4286360706717,1163.3528929879978,391.62694324017605,810.1125257533891,446.7356948866768,2167.0661013183358,2118.2426323276736,2084.174154952075,820.9393543242833,911.2855273893158,1016.0991904454397,988.2462731183174,839.5624687299709,0.0,823.019274479257,1264.166981997514,957.5947705487343,782.1396739266219,663.1549579619008,562.6010599929655,973.7685848333664,1252.0645686089435,1409.5110535121178,1324.9155808054145,372.99877492059414,678.9585946585662,765.973767616308,974.2163964462222,1070.9615504763242,638.9309316892244,613.0814295141106,629.3480734651381,335.809766071662,332.9086681847857,327.7499883217629,377.0333085068343,1356.1387208771418,1241.0878032478802,930.3510293998627,1309.9463018280298,1101.6476365935605,679.9197335570925,1094.1183294220946,1147.2963320205993,1381.254170471063,1433.4962539479197,808.0834836842808,114.21523461680393,854.5704308537184
17,4750.074121863796,2236.850616134349,818.2487739673165,623.6937646074442,659.6524938518163,471.98518621004655,1631.4655730129252,1077.8989536677175,1438.165571386508,1413.6594029648686,1367.0259259772242,1587.1254147796647,1677.0769004119456,1749.3562219581731,1656.8318145230612,1659.5385229951526,823.019274479257,0.0,473.7721273390387,322.40761068999217,193.04782965728467,232.03539698293315,337.9242336990826,156.5382969756494,440.8340130281834,606.791411981968,503.778399395576,471.77515909547986,663.5549283725734,1502.8966230836065,1616.7274872517132,1705.4855846133153,889.0871097369089,855.3247719243467,887.555393301839,736.4499085531473,491.1704180653744,497.25395324483776,492.68948374635124,2109.885341720825,1962.220785749104,1545.670296173035,2086.7156240405884,1800.1760538358933,1298.1384452236277,1895.44135224006,1922.489008604807,2135.503201221392,2179.810463881057,1295.21719265232,738.5394095212284,1669.699494066631
18,5133.706003237627,2695.243309832551,1257.5048148251183,1078.7936457238752,900.1404149693419,941.5979378271254,2072.730265749111,1550.7432998522768,1279.8521518695968,1292.562583334725,1232.9259389321269,1965.5967143545065,2052.3522473859125,2102.2113957127117,1978.3554801531325,2082.4669420693676,1264.166981997514,473.7721273390387,0.0,354.49877387258084,486.4889279226608,603.3981501061886,712.595909497827,376.71074715011633,88.60537117514217,149.11137297942201,279.5641652097933,893.1536315129678,880.9269461318262,1868.1014637163485,1927.2983212726442,2006.6079870986243,1139.2403231627716,1113.129207219425,1141.7285833017224,1098.9438158848031,943.2061665147648,937.9794818887266,898.6984984863559,2465.4691915820877,2300.412598267675,1847.6733555001952,2459.8188114888053,2130.992854202214,1622.6444926925865,2292.7557470208776,2297.763327262368,2490.8640830234244,2528.5899269045835,1563.3156582050958,1166.4719254907234,2118.584319382532
19,4783.40998713259,2393.2963139138365,949.3409975436034,922.5565827734332,957.0436497568351,694.747926610188,1754.9595449883934,1298.7541341285817,1576.3757390368141,1572.981314301474,1518.2965580210491,1618.01291096984,1703.7162693095918,1749.6898294094408,1623.9074265801655,1751.541893306334,957.5947705487343,322.40761068999217,354.49877387258084,0.0,194.05666812198382,305.7414562917474,395.1221742494766,363.8244383943991,388.3450265419635,501.2415527856795,556.4092100241211,586.3225091112163,528.6601791786625,1518.0541504426376,1572.8241068236293,1652.4334091954636,786.2878687580449,759.4341051564984,788.4520767248235,755.0101030308082,662.4778735482093,644.6783799985874,581.235694184915,2112.7327827240692,1946.3851352145273,1493.3466420234554,2109.7237538255213,1776.7315872255142,1268.5947532943571,1949.3792313372712,1948.4426500513816,2138.0732081410297,2175.1190667782785,1210.6652979555015,851.5943753268593,1807.9012128742315
20,4657.443890616096,2217.469351546856,774.8242355341598,737.4972067282737,851.8615209449603,500.8865693096357,1588.050721737348,1106.820176794594,1597.3190592407657,1580.3386365037131,1530.6560587008648,1487.8619811804328,1575.9616925701087,1634.9552552104717,1526.0594181689903,1596.0057808431025,782.1396739266219,193.04782965728467,486.4889279226608,194.05666812198382,0.0,119.10929667001602,226.19050837534968,311.82681322206474,488.7621949149057,634.6118714234237,611.4069995940865,409.2919342759128,483.74319117380384,1394.841370715056,1480.8041819766552,1565.969138047193,723.3589651217619,691.4574761148726,723.082775260931,621.2092752769972,473.979784274184,460.69927403671517,412.4103670725813,1998.0205910619204,1840.7038992971186,1405.686160923592,1985.1688985225862,1674.439120757553,1166.724001172128,1810.2067056397007,1821.9787840937554,2023.573070131626,2064.3873647741884,1140.4574482694406,681.3702953468451,1636.3565026695835
21,4549.472059468095,2098.361911865379,655.92747912731,659.3757855222423,856.5879938335443,393.7319219872211,1469.8075540900086,993.2378774928978,1669.1953088606301,1645.6371399052925,1598.7335705137534,1380.6709795518948,1469.5124240667287,1533.7318481689774,1432.8030059904027,1480.1910217571137,663.1549579619008,232.03539698293315,603.3981501061886,305.7414562917474,119.10929667001602,0.0,114.49473295059346,380.918904315715,600.3931803598535,750.7078498068248,708.1660184005324,290.49365613024173,440.26099533424235,1290.7147690431461,1390.5228560630899,1478.0200508708426,657.5856021293938,623.5991060949832,655.8682921973756,517.714131306488,357.02798138214365,341.9244124574078,295.76893904249977,1896.0390463770457,1742.9111703754013,1317.9075972979124,1879.2496592485,1578.611065221374,1073.379415579638,1699.1650860401992,1715.568468901442,1921.6365020482594,1963.9615844244581,1063.6326187960417,563.2265541147588,1517.5089009441303
22,4435.2172098335295,1998.6125442014404,554.5081032049217,652.8858775112755,927.3415803976541,347.6961070690024,1364.1351052173668,919.7386729949432,1775.6711295031937,1749.2227819872357,1703.6445082226014,1266.2557306268561,1355.0482851625268,1419.5396680110114,1320.5821644225575,1369.8716712172436,562.6010599929655,337.9242336990826,712.595909497827,395.1221742494766,226.19050837534968,114.49473295059346,0.0,491.1311026744118,713.2372114198245,860.8020315212024,822.44326659527,191.68488308461966,371.21036882012214,1176.2551655736847,1279.3891208857751,1367.740950454226,563.4621958579613,528.396745089406,560.7006226078488,403.5477413668326,281.7812109176632,255.07485124516012,187.6344253204794,1781.71949296579,1629.319707728116,1207.8470336978348,1764.7704240931184,1465.5513913871114,961.4020212359002,1585.592529437801,1601.10898723297,1807.320334027091,1849.8411505981373,959.5377323709599,458.1058748193024,1414.5758542946892
23,4905.71795213913,2376.5618691690165,969.5308354434336,703.90761512824,597.3592771667943,609.2054032578407,1779.704148883925,1202.8172586678324,1289.7148052570171,1269.7080453349413,1221.0374356004277,1743.581439214781,1833.5668841732424,1905.697121434672,1811.5215866855162,1812.0995444992561,973.7685848333664,156.5382969756494,376.71074715011633,363.8244383943991,311.82681322206474,380.918904315715,491.1311026744118,0.0,322.05187898530227,490.08231862865887,351.2015849777619,627.7768336293049,795.5290999102062,1659.4029755718598,1770.4917869734795,1858.546291413026,1031.4679077230337,998.6272318651339,1030.6100814359813,892.0205730166655,640.9130998990488,650.3408833619169,649.2206673649474,2266.3632104523945,2118.137454047606,1698.5202311089677,2243.173078875405,1955.6138250723006,1452.4767864201738,2050.877161012597,2078.9334622506826,2291.9812506678286,2336.1677901118114,1443.312508183611,892.5321111870625,1815.1154098791405
24,5145.951932736677,2675.815312171313,1246.1496832813602,1025.2774858975797,816.2115509338834,912.8129416170945,2062.155161305134,1517.0042939824516,1209.9360280306387,1218.0915661639865,1159.6158605818525,1976.3747008763096,2064.230476260566,2120.082358249949,2003.2633181191893,2079.3865217302673,1252.0645686089435,440.8340130281834,88.60537117514217,388.3450265419635,488.7621949149057,600.3931803598535,713.2372114198245,322.05187898530227,0.0,168.3318550609,196.08633300115662,885.5336008250559,916.3575017794677,1882.161083512861,1954.4371750266594,2036.024171556892,1173.0998675672142,1145.277188035308,1174.888424620424,1109.2702652451535,925.0321961136196,924.3600832452762,895.5510765115926,2483.4280245734512,2322.3368391884615,1876.3403767558552,2473.112948310258,2154.236596380036,1645.4779347578565,2298.683926854096,2310.168580899571,2508.9251607448386,2548.3808592399155,1597.3900382199029,1158.933517334159,2104.377791080054
25,5282.522073951954,2837.894555590302,1403.1077788656728,1192.4301538932039,947.2689348883606,1078.2681885674097,2218.86595246575,1684.1922405222647,1188.5149677486363,1212.009953968549,1149.8389167553644,2114.6310522410977,2201.311126055545,2250.383155338479,2124.775918287906,2230.5387272619587,1409.5110535121178,606.791411981968,149.11137297942201,501.2415527856795,634.6118714234237,750.7078498068248,860.8020315212024,490.08231862865887,168.3318550609,0.0,267.9209821728208,1039.666035788147,1024.3471647311867,2016.8773239170403,2072.972774277873,2151.351692569256,1282.8276819198463,1257.5305357359568,1285.6351192941486,1248.0478172293351,1085.8004131333548,1082.50760197432,1046.3513868580226,2613.5645699483225,2447.617635490166,1992.8062279769706,2608.618805356621,2277.872269163804,1769.830108873449,2441.842980983499,2446.6618478667892,2638.9357464193295,2676.284517253552,1706.2367088871833,1313.2181141617107,2263.4308722962032
26,5252.435783965542,2722.7026425498466,1320.5958163179791,1004.1782324121349,686.5684906402602,957.360439442094,2130.648850365508,1538.7691452842455,1022.4615279120505,1025.8194950643967,968.5324601922937,2086.3967255050366,2175.801543204367,2241.8948825936486,2137.2618093108395,2162.8596516360444,1324.9155808054145,503.778399395576,279.5641652097933,556.4092100241211,611.4069995940865,708.1660184005324,822.44326659527,351.2015849777619,196.08633300115662,267.9209821728208,0.0,974.5224064458077,1073.3893322799015,1998.462139199368,2092.2017865045796,2177.0794555750044,1325.3861113719356,1295.4001093155196,1326.1779559622003,1225.8801230630957,992.0954113561295,1000.6747083262002,992.5843365629606,2604.162755256516,2450.3137541432898,2016.8205469377472,2585.6705884981175,2284.960268129822,1777.8177277844763,2398.403858919457,2421.686251193942,2629.7635552588335,2672.089807358058,1747.2810133907128,1242.2992353908023,2165.0685585194537
27,4278.34408243787,1808.9485107840528,365.54743706483873,560.9199918427391,956.3617753619018,224.91719505203562,1179.5981380878184,735.8640182020883,1881.5932014880482,1845.5295079235482,1804.5422312201786,1116.6223471910387,1206.8896844525582,1284.6232029666355,1206.4398194975934,1194.255918316546,372.99877492059414,471.77515909547986,893.1536315129678,586.3225091112163,409.2919342759128,290.49365613024173,191.68488308461966,627.7768336293049,885.5336008250559,1039.666035788147,974.5224064458077,0.0,440.24999728375593,1035.7960281225307,1172.9958351933567,1265.6232380429847,549.555145631654,513.9024787356202,543.6589978828292,294.1206838523486,118.53832961758874,74.86880648773608,45.83833380227879,1642.7970329145326,1501.3732109016553,1108.610709315174,1616.1207289864922,1343.6199960829176,853.4093342327079,1423.9119737244137,1451.8220968585601,1668.3947608130622,1714.3730606403672,892.6598906211394,273.6186322811452,1227.0669746563226
28,4282.057390104267,2031.9457572843933,667.0303192589226,994.8651090949362,1293.9552965093164,662.7004209867073,1370.793885554995,1115.3971421197782,2078.0642606020688,2063.4644583004433,2013.0553815100925,1139.4791589593915,1219.426751519183,1246.409743314692,1105.6825643190225,1328.6138999525497,678.9585946585662,663.5549283725734,880.9269461318262,528.6601791786625,483.74319117380384,440.26099533424235,371.21036882012214,795.5290999102062,916.3575017794677,1024.3471647311867,1073.3893322799015,440.24999728375593,0.0,1030.0442404056405,1051.0732402551425,1127.4924561898415,258.48093219130305,234.25572434078612,261.4167782869661,357.4225391543893,558.331175761559,511.63046760063247,397.9220833956489,1606.3380109861398,1432.2833181185113,969.6572996406767,1615.519431143538,1260.871059725416,758.1415735762874,1481.8329397689602,1458.6463200015708,1631.287993904821,1664.3127459142506,682.3977677539805,567.6371564386967,1441.2681426242973
29,3265.655097745636,1173.4463999647967,762.8842449309498,1377.256641420609,1927.9931295736178,1144.1290481111746,580.3346023468356,982.2568583377646,2911.4989235235757,2869.4303785288703,2831.7921015529996,119.85007845553298,189.61753755062048,251.59591640096363,268.6988577886062,434.6880139105752,765.973767616308,1502.8966230836065,1868.1014637163485,1518.0541504426376,1394.841370715056,1290.7147690431461,1176.2551655736847,1659.4029755718598,1882.161083512861,2016.8773239170403,1998.462139199368,1035.7960281225307,1030.0442404056405,0.0,296.9503204380254,377.59853440438883,796.3976531163938,807.240119854842,789.303849776204,773.807248346892,1057.5454910761855,1030.7433754133856,1010.5863711424441,607.1383927924837,475.40254746885574,317.7501106025446,591.7559863606328,341.68983739106045,299.26282903795936,462.27371373207836,430.7218716200022,632.7498314358776,678.8842107764481,500.36977684343907,798.5761614838277,677.3630786857292
30,3245.2790854423088,1413.2609593438365,968.2758610864582,1591.0527519334337,2110.198359467591,1321.1620755746164,865.8563743324017,1254.31341224317,3050.479518176055,3017.627443022593,2975.3604117117875,371.0113024267313,371.99631110135283,277.3737938454622,71.94579642173115,706.0480579204628,974.2163964462222,1616.7274872517132,1927.2983212726442,1572.8241068236293,1480.8041819766552,1390.5228560630899,1279.3891208857751,1770.4917869734795,1954.4371750266594,2072.972774277873,2092.2017865045796,1172.9958351933567,1051.0732402551425,296.9503204380254,0.0,96.74815794112047,794.2742036205435,816.8295588419921,790.3242417585469,884.0643315239661,1220.6646024655581,1185.4582872232654,1139.2604347182773,583.0505465235918,392.6312622767977,86.1124095639644,632.2136185763378,222.40200474844582,319.8733315745575,625.0236457583449,511.92232050200414,605.8959529186477,627.4721555944232,389.08397811835755,977.8245376825297,962.5424982966289
