,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
10,2402.167613625199,547.6516965038395,1103.4006650204276,723.2549172219378,1189.660785748732,807.1304413715027,967.1857133399312,821.4379691172273,575.914500140589,163.33350601471778,0.0,88.69716366331585,134.66359600077834,326.33441848588956,344.5112718784603,341.34302414627024,1195.4176756924671,1948.4970261454355,1882.460926953344,1758.6080642922461,1467.164318041058,1501.5952059641324,1161.4473069400956,995.242691727116,991.6701981269197,1122.151933265746,970.3776634254647,807.4105225988002,803.5187652133146,1262.8973322923907,2102.2007849453903,1739.3615226492752,1947.1089907682504,2024.0353223113443,1712.387525440768,1799.413022430502,1669.0040921190327,2051.013364079301,2274.360448094142,2270.3715216381925,1969.4115215349416,1957.9484895070334,2157.815833862238,1816.1311465727154,3572.785204602023
11,2484.9587849048407,622.9008868020032,1113.684438329472,722.4616807262297,1265.1697335943584,878.4484738518017,1016.5530914285497,873.8484580544704,643.7504646329315,192.68915188214382,88.69716366331585,0.0,78.20231157130358,361.5399372932181,377.78669007608124,372.90209715112155,1281.6342832467212,2035.3592221662357,1962.136487918975,1835.5264341582124,1550.0661162335023,1589.9482567280972,1245.6562474725988,1070.2906471669373,1066.9419280498917,1193.735067032034,1058.628108083958,892.8556276984688,885.7088037000754,1351.5164744352,2190.5170238329606,1828.04428744652,2035.3017768221405,2112.688445926887,1800.3974412844052,1887.8513841089905,1755.066617609034,2134.9056095894584,2355.827210445981,2355.1201402091137,2051.116852413441,2044.8605084290907,2246.508485848431,1904.0450458281377,3619.1656943575867
12,2481.7625024486047,611.0086669160946,1044.1799956886134,649.7460997225132,1324.3094361867156,858.4319311052478,971.8832256039225,832.6654520766206,621.2546135944966,154.2716844576442,134.66359600077834,78.20231157130358,0.0,438.19007298277,454.7942079728461,450.13036184797386,1289.863214956486,2074.2039048847364,2016.1885300575002,1893.0918118032782,1599.032780722095,1621.261461634999,1292.1713847060944,1129.9060893627448,1126.331152233466,1256.5429935346128,1091.4629320758415,899.8450080022666,884.2965154339632,1379.889316925459,2221.7636939163367,1854.2398007071472,2067.595533919873,2139.656455416765,1834.0528746982236,1918.126919821653,1796.6612817083274,2181.7549264374334,2349.6877274333438,2357.2009304805583,2045.7822545315826,2054.708908721793,2271.8656143363705,1938.2134388780278,3694.8564964215448
13,2452.2407713563684,718.6740223219144,1413.256296605997,1044.3502808112203,966.6549977427394,976.9865289558047,1209.862105290847,1060.5023660816198,778.2743316172832,482.0186893343685,326.33441848588956,361.5399372932181,438.19007298277,0.0,19.216078660630018,20.435384356607806,1226.2811634769585,1816.4317315813514,1676.6989996331702,1536.2304426918074,1292.9217382472675,1414.388024858079,1008.2132406070552,774.4498722926728,772.323493314755,879.6902236731618,898.1257995652418,870.765164770886,902.5408058328557,1197.7180856276468,2003.8932676767067,1670.6856056259464,1846.1351897360503,1946.6680242108805,1609.0694132665649,1710.4438126772202,1528.007394681021,1879.1153502917623,2338.4892631278926,2299.797779640819,2035.0883554253003,1958.7770226532805,2085.911025128655,1708.4405407890654,3257.898292732185
14,2462.5017458594734,735.8475041841646,1432.439243133518,1063.22382997464,961.2353036367638,993.5797874716351,1228.2490614509675,1078.890509216378,796.1218486727595,500.8084578509462,344.5112718784603,377.78669007608124,454.7942079728461,19.216078660630018,0.0,8.488610123546227,1236.728157189298,1816.6092207465292,1671.694335478215,1530.0249404906676,1290.7634904949848,1417.9354849475326,1008.1899981497406,769.7821729191064,767.7920508064881,872.7293021994974,903.8292836066606,883.6054995608337,916.7660025944054,1203.0011775977655,2006.1049312900577,1675.0294708655135,1848.3098396571988,1950.2219041156882,1611.339578954436,1713.5044785494936,1527.884908768847,1876.4785263117478,2349.4961280621283,2309.089567088693,2046.3398745287398,1966.7911507111635,2089.6887112552095,1710.3204442524304,3242.258945957771
15,2469.318957887719,739.0901194789116,1431.354517454174,1061.0722355143243,969.5500948527232,997.3087378855596,1230.1278100711818,1080.7687457222617,798.6913740386735,498.5316655868009,341.34302414627024,372.90209715112155,450.13036184797386,20.435384356607806,8.488610123546227,0.0,1243.4755929351027,1825.0656802463852,1680.0385204666632,1538.2507802444468,1299.2476693479207,1426.1293413223573,1016.6509678008806,778.1628235912071,776.1823542402375,880.8723287612112,911.7044399274754,889.4633887688935,921.9782337843512,1210.9524639784956,2014.4368392391345,1683.1247908652492,1856.6442738209428,1958.418557875617,1619.664727248929,1721.7545016201045,1536.351248663937,1884.9520089046632,2356.0705970911586,2316.189620420431,2052.828253258634,1974.214659665236,2097.8593354513696,1718.6780935613185,3247.6980713182465
16,1226.0428447812892,707.5859913567658,1345.998999010296,1284.733447548631,947.6569951042991,566.4804429971273,841.7140496391283,805.036280599048,744.3945701473624,1152.104513438971,1195.4176756924671,1281.6342832467212,1289.863214956486,1226.2811634769585,1236.728157189298,1243.4755929351027,0.0,1019.2681690789902,1249.7645284911553,1237.148017701222,852.1264033016245,542.9974379534897,671.2196453838327,903.1013097720768,897.6534147584318,1010.4801041140104,437.8367559926549,390.02944097253743,422.06690180502227,360.2490172514487,1053.76054316352,663.3621166573467,924.576465755067,933.8914817868537,741.1534922722232,767.1340033200743,840.0777082371904,1242.0424182985973,1114.0991808297417,1079.4270796022615,813.206436468581,765.0037705113645,1046.0494865642095,835.4359714195948,3423.1169291482497
17,1321.4902508741357,1619.0971722152246,2362.178077430696,2257.199334534178,937.2092870499716,1561.0104247690147,1860.0534159078045,1811.4101831925884,1683.731688892555,1974.5617239459186,1948.4970261454355,2035.3592221662357,2074.2039048847364,1816.4317315813514,1816.6092207465292,1825.0656802463852,1019.2681690789902,0.0,495.0206551306355,628.9498170347545,556.8316160606968,490.0684190722342,808.462834898346,1086.8642614153698,1086.3993134922853,1054.1392319659794,988.39621489079,1295.6578290330483,1372.188495948399,732.6853937899201,276.58114532015094,406.84284038258926,193.19665046151135,357.3841237747195,278.2061289519197,285.3806577774114,289.74866565535024,277.8893869681796,1329.9939860053819,1115.7162938052088,1189.216345655272,802.465580697819,456.239890622285,189.52801899582812,2662.8868731683037
18,1808.0496823035326,1686.3575680160081,2517.1417336942395,2335.8555264637876,710.8421424223517,1705.645638608596,2039.8674053575658,1958.4818768374028,1765.4981297905888,1948.3520346557327,1882.460926953344,1962.136487918975,2016.1885300575002,1676.6989996331702,1671.694335478215,1680.0385204666632,1249.7645284911553,495.0206551306355,0.0,175.66417931905707,442.0108244720909,732.7389582536678,747.6721743286628,902.3459942920783,904.6298849567298,808.4920796283509,1032.701546998366,1404.9205099529777,1496.8548857698822,894.7475399030317,765.1368328047678,814.2918170985271,681.2183259506721,850.4564171148465,626.5022611361712,712.5289399702771,435.3821608126859,301.9293835428699,1804.6105006686814,1601.27641884771,1631.3623290983637,1265.7508720182639,949.719038280842,609.1840666328657,2225.7931810232985
19,1912.8653560796108,1605.0183969513541,2454.3259097339132,2249.5562056158897,571.5833251458281,1649.7547773696024,1990.8806954506238,1899.1815652268951,1687.433721285173,1834.7581384190455,1758.6080642922461,1835.5264341582124,1893.0918118032782,1536.2304426918074,1530.0249404906676,1538.2507802444468,1237.148017701222,628.9498170347545,175.66417931905707,0.0,387.943709045616,758.8435975171193,663.3165801944061,766.4347001493029,769.4399793870388,658.7256860681108,964.5055870862491,1344.0644850866024,1438.7536967175115,876.9014355104051,905.1109987627907,891.323854784856,802.2232458040291,973.1142106543523,701.1115126364265,804.153502419829,491.41648347225834,472.9645732069732,1896.9710048127615,1706.0703957092298,1702.177543812694,1355.2214131139208,1084.1165713573275,708.0066733929631,2194.096452381409
20,1659.5709100372294,1244.4520262356577,2078.4242077268805,1894.2217545846775,380.60279207212176,1269.1624952063232,1607.4767837746404,1520.7447359859748,1323.4916438540547,1521.1517283492724,1467.164318041058,1550.0661162335023,1599.032780722095,1292.9217382472675,1290.7634904949848,1299.2476693479207,852.1264033016245,556.8316160606968,442.0108244720909,387.943709045616,0.0,420.6702721809171,310.78571636029346,536.3832777405249,536.5936494478204,497.7577342005526,591.0599666652975,965.8946113480248,1059.0776660784777,492.4592029718412,801.5979883006679,627.2419893076727,655.5801011043069,808.6144869866806,460.2531900559799,582.8728694682499,279.24804204940716,587.2680482950436,1618.639462638373,1457.41182490892,1390.3049633266244,1085.7995730571154,944.1406784331156,521.4096994214236,2572.1606173270966
21,1254.8012075715296,1134.1488734986058,1876.0885223984035,1768.0673889140294,708.8911739439468,1071.5406267894123,1376.8162335694294,1322.832333982627,1196.1305157841257,1510.675241197529,1501.5952059641324,1589.9482567280972,1621.261461634999,1414.388024858079,1417.9354849475326,1426.1293413223573,542.9974379534897,490.0684190722342,732.7389582536678,758.8435975171193,420.6702721809171,0.0,464.93309324448364,784.125938711787,781.2643164592033,815.9884936223019,531.4944129689076,807.3949365439187,882.334982738722,247.4176466433781,600.6469468636088,264.8463451906667,446.6252936933232,532.292108926132,219.0105968927554,298.5154467465133,303.4110757564375,699.072815890384,1203.9142186757474,1057.5429484019276,969.6639165198751,681.3079933040051,671.975991098213,323.3913414256444,2948.6986338141573
22,1693.7902122071657,942.8714191223314,1792.4094304539562,1590.201341485377,283.20639318899526,993.6465025689774,1338.3220602588958,1239.7019633761454,1024.49762628287,1211.0103591952075,1161.4473069400956,1245.6562474725988,1292.1713847060944,1008.2132406070552,1008.1899981497406,1016.6509678008806,671.2196453838327,808.462834898346,747.6721743286628,663.3165801944061,310.78571636029346,464.93309324448364,0.0,319.2424301202544,316.3350655324383,369.6557050906485,306.6243887273598,686.6136552753777,782.5701725078509,361.9484732580577,1010.4864263727669,728.0318084992266,853.4820716862038,976.0920480226627,620.9923088358911,734.8863126335344,519.7996321480589,889.6199873128677,1624.7615987361914,1504.1162084538387,1359.4766965042936,1128.6664615175052,1117.4695695428586,713.177469173417,2786.611727445869
23,2003.6945009577437,938.1197817425449,1810.652258248346,1546.4339411749731,195.00471810852005,1068.5049917025328,1410.3690872177458,1288.0401374584785,1026.1631520960134,1082.5695755757054,995.242691727116,1070.2906471669373,1129.9060893627448,774.4498722926728,769.7821729191064,778.1628235912071,903.1013097720768,1086.8642614153698,902.3459942920783,766.4347001493029,536.3832777405249,784.125938711787,319.2424301202544,0.0,5.9956856122306625,146.44779882842442,468.40737513830186,779.6722527553557,871.8415709866807,657.2734708056803,1311.235602969268,1046.6484241439277,1156.5251942072168,1288.2024530110934,930.1402357240522,1047.659986560266,798.9888547640695,1113.2871759673562,1927.6957418531513,1817.438011341877,1652.5214469665773,1443.4352451768548,1429.2189304605502,1016.1660555744281,2708.913476431587
24,1999.6698014368258,932.5079301492817,1805.0613707092016,1541.326657044801,198.23410647220666,1062.559699792041,1404.465268229902,1282.2149528615314,1020.5393209514482,1078.3879142487333,991.6701981269197,1066.9419280498917,1126.331152233466,772.323493314755,767.7920508064881,776.1823542402375,897.6534147584318,1086.3993134922853,904.6298849567298,769.4399793870388,536.5936494478204,781.2643164592033,316.3350655324383,5.9956856122306625,0.0,152.04910491582638,462.7774040471409,773.6772622454909,865.8532838647903,652.9946089876668,1309.9639655697324,1043.9882303884565,1155.1072421816334,1286.2688628622118,928.3316741420601,1045.6414942544006,798.3190577970481,1114.3276871906144,1923.3648056624336,1813.6285928270581,1647.896214917512,1439.7550434928735,1427.3274969567617,1014.7115554035706,2714.5951694745445
25,2060.524352981455,1084.5563380681406,1957.099451172918,1690.7580892816986,117.31106025007124,1211.1761445000827,1554.247422612623,1433.3182073769203,1172.587990003057,1217.4860157305354,1122.151933265746,1193.735067032034,1256.5429935346128,879.6902236731618,872.7293021994974,880.8723287612112,1010.4801041140104,1054.1392319659794,808.4920796283509,658.7256860681108,497.7577342005526,815.9884936223019,369.6557050906485,146.44779882842442,152.04910491582638,0.0,586.448265955229,918.3229054725424,1011.8068436972718,730.067627111037,1296.5777092930205,1069.845923283508,1146.6721556036287,1290.4657070399614,932.5241619956734,1054.0840966842177,774.9257460342873,1045.0670634999353,1994.005805366555,1868.3849744306654,1728.7793357535068,1492.003031865244,1429.5463554994383,1008.5692751369209,2562.63329435248
26,1604.2127717764627,656.933495339539,1490.032795730469,1307.4395159890203,543.1239816257813,687.332238298473,1031.7087185556184,934.8959992281416,733.7084633458658,986.5345035815594,970.3776634254647,1058.628108083958,1091.4629320758415,898.1257995652418,903.8292836066606,911.7044399274754,437.8367559926549,988.39621489079,1032.701546998366,964.5055870862491,591.0599666652975,531.4944129689076,306.6243887273598,468.40737513830186,462.7774040471409,586.448265955229,0.0,380.46188446270895,476.14954599540914,300.333715004852,1131.917659532926,777.1308044454141,976.748439537313,1058.5688119184424,742.5945069286306,829.7811602754815,722.8055918651281,1129.194845147638,1510.578269747155,1433.648845724532,1220.8972677661063,1075.5484827210653,1195.295970798607,846.7739571737902,3088.6876575874403
27,1599.4090487016715,332.48327626041527,1112.5606467367274,961.7994052551745,900.1552342646378,307.04988211645446,652.5164513916294,555.2650773860435,388.8682363137618,762.8303888543284,807.4105225988002,892.8556276984688,899.8450080022666,870.765164770886,883.6054995608337,889.4633887688935,390.02944097253743,1295.6578290330483,1404.9205099529777,1344.0644850866024,965.8946113480248,807.3949365439187,686.6136552753777,779.6722527553557,773.6772622454909,918.3229054725424,380.46188446270895,0.0,96.42024610032001,563.1199354434834,1385.4418554278498,998.8578730627996,1241.4253947082032,1282.2807938994529,1025.8162267590044,1083.8472735896787,1058.8959108633362,1473.0730846622666,1477.1901102990475,1463.1924017289707,1172.1933303508176,1154.98500193793,1405.4975115917916,1129.1717584034898,3459.5607567380243
28,1599.2717215857595,286.2276911000456,1020.3413263298839,886.6871461197715,995.8128249981162,211.2244702094494,556.1665397233802,461.7474018530226,324.9618315096949,740.0249193277562,803.5187652133146,885.7088037000754,884.2965154339632,902.5408058328557,916.7660025944054,921.9782337843512,422.06690180502227,1372.188495948399,1496.8548857698822,1438.7536967175115,1059.0776660784777,882.334982738722,782.5701725078509,871.8415709866807,865.8532838647903,1011.8068436972718,476.14954599540914,96.42024610032001,0.0,642.0707421138959,1449.365857280024,1059.947630618538,1308.9345173120469,1340.3492874734575,1099.250373023045,1150.5971916410379,1142.9697546098525,1557.4294815791554,1470.8869644575068,1473.1101231195664,1165.8977492152815,1181.3450919245731,1459.392578628834,1201.452011358722,3555.7221475095075
29,1348.2319118423127,887.4792596702862,1649.4039409963234,1524.8876580851556,644.0852366854023,838.510743385027,1157.322470679685,1092.0221043484169,951.0546658044616,1265.9598812474603,1262.8973322923907,1351.5164744352,1379.889316925459,1197.7180856276468,1203.0011775977655,1210.9524639784956,360.2490172514487,732.6853937899201,894.7475399030317,876.9014355104051,492.4592029718412,247.4176466433781,361.9484732580577,657.2734708056803,652.9946089876668,730.067627111037,300.333715004852,563.1199354434834,642.0707421138959,0.0,843.4465172837129,477.89368545151126,691.9217922020839,761.3485021588834,466.28130586058415,539.084981392554,505.1479337633471,918.549220557234,1270.4757316493026,1166.1653771850547,999.1187685971192,797.1286823035958,896.5852081733486,570.793763309473,3064.4475197398842
30,1084.8363086106447,1717.3362844504843,2391.974494599546,2332.7431344628085,1179.3593249236712,1618.2604589932055,1885.9275906422977,1858.642873042151,1772.026629077223,2109.406025900066,2102.2007849453903,2190.5170238329606,2221.7636939163367,2003.8932676767067,2006.1049312900577,2014.4368392391345,1053.76054316352,276.58114532015094,765.1368328047678,905.1109987627907,801.5979883006679,600.6469468636088,1010.4864263727669,1311.235602969268,1309.9639655697324,1296.5777092930205,1131.917659532926,1385.4418554278498,1449.365857280024,843.4465172837129,0.0,390.9702553508804,157.82264029221932,150.65722178749556,394.83858834268875,304.4582896205807,522.4193675863653,505.86395411860286,1114.0821834339042,883.8985239143291,1021.4463530733277,623.4479443780127,188.0183696050674,297.36505944252343,2877.7494688672673
31,1035.979752665046,1331.3066530515794,2005.1889157995988,1942.0533087176238,958.7620580702855,1227.3016412627255,1499.2814235614476,1468.39831028406,1383.5741698083746,1735.466601548911,1739.3615226492752,1828.04428744652,1854.2398007071472,1670.6856056259464,1675.0294708655135,1683.1247908652492,663.3621166573467,406.84284038258926,814.2918170985271,891.323854784856,627.2419893076727,264.8463451906667,728.0318084992266,1046.6484241439277,1043.9882303884565,1069.845923283508,777.1308044454141,998.8578730627996,1059.947630618538,477.89368545151126,390.9702553508804,0.0,266.3688144071029,285.8360835123479,190.407440276748,121.62959958087792,400.9911421891649,676.311091933896,1007.6530568983952,831.9389896845959,817.1115196697579,466.70607174693964,418.7543660355845,222.75677344675287,3034.356846959694
32,1129.4453772057332,1572.1601779269245,2269.2146762004463,2194.750423895244,1029.7623761283285,1484.3445935142531,1763.6154619714018,1728.6781709194847,1629.4950656627077,1957.165792067056,1947.1089907682504,2035.3017768221405,2067.595533919873,1846.1351897360503,1848.3098396571988,1856.6442738209428,924.576465755067,193.19665046151135,681.2183259506721,802.2232458040291,655.5801011043069,446.6252936933232,853.4820716862038,1156.5251942072168,1155.1072421816334,1146.6721556036287,976.748439537313,1241.4253947082032,1308.9345173120469,691.9217922020839,157.82264029221932,266.3688144071029,0.0,170.90898814649057,237.17872250744284,158.5652346540122,377.3465659439084,467.3696330436193,1136.838444800687,923.3199677225921,1002.3295238298633,611.7029733882156,292.19609093187916,140.54261260771665,2854.6753436112867
33,965.6674638713956,1614.7297655359212,2262.077710889416,2217.977022053362,1174.6877797429206,1500.3479012412217,1756.4917425935766,1735.9184240209481,1664.884797216519,2021.3013361225628,2024.0353223113443,2112.688445926887,2139.656455416765,1946.6680242108805,1950.2219041156882,1958.418557875617,933.8914817868537,357.3841237747195,850.4564171148465,973.1142106543523,808.6144869866806,532.292108926132,976.0920480226627,1288.2024530110934,1286.2688628622118,1290.4657070399614,1058.5688119184424,1282.2807938994529,1340.3492874734575,761.3485021588834,150.65722178749556,285.8360835123479,170.90898814649057,0.0,358.8048639903134,241.21469381930333,535.4229769966323,620.4467667389489,982.2966676698649,760.8535411389959,874.2575565715282,476.56181836931466,141.39613466264078,288.00212075052787,3005.601051965299
34,1219.8449590455527,1353.128095260762,2084.186370055639,1985.6365133486474,817.3076621104811,1284.830107112412,1581.8549545637088,1534.3570174657543,1414.656224211799,1726.3967329303657,1712.387525440768,1800.3974412844052,1834.0528746982236,1609.0694132665649,1611.339578954436,1619.664727248929,741.1534922722232,278.2061289519197,626.5022611361712,701.1115126364265,460.2531900559799,219.0105968927554,620.9923088358911,930.1402357240522,928.3316741420601,932.5241619956734,742.5945069286306,1025.8162267590044,1099.250373023045,466.28130586058415,394.83858834268875,190.407440276748,237.17872250744284,358.8048639903134,0.0,122.93886296791142,212.20263253607314,518.4509358926603,1196.6610979241311,1014.298897882239,1006.1899569939054,655.0306113527258,499.3194861473918,104.80877928579133,2850.108158345088
35,1109.415776414882,1415.0517820041055,2112.5676713030225,2036.2478771275737,939.2854684966294,1325.8830184915196,1607.2998686892497,1570.640059094346,1471.5905427701416,1805.0148718586247,1799.413022430502,1887.8513841089905,1918.126919821653,1710.4438126772202,1713.5044785494936,1721.7545016201045,767.1340033200743,285.3806577774114,712.5289399702771,804.153502419829,582.8728694682499,298.5154467465133,734.8863126335344,1047.659986560266,1045.6414942544006,1054.0840966842177,829.7811602754815,1083.8472735896787,1150.5971916410379,539.084981392554,304.4582896205807,121.62959958087792,158.5652346540122,241.21469381930333,122.93886296791142,0.0,325.6842812458714,556.9025367014777,1094.6563714607614,902.9194008400688,922.9094044193488,553.9127714725242,382.6064747933007,106.02728091318784,2924.5456398144147
