,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
10,4775.505546029579,4744.440740794498,1312.7375486545875,721.3189463263825,384.87340023492294,260.5018316848269,162.84865895291583,169.6026648411062,471.79165123092054,531.808980946721,0.0,388.7732057547905,545.096011275901,613.833827877461,404.5854748683401,599.9660658230688,519.4387939465184,402.54404994690987,542.179853280622,621.64834478517,981.6928619327631,659.252101245893,1848.0503497057985,1450.4578374332702,1468.0505707972482,1561.4918057193827,2192.7417954137873,1754.323541850714,1681.6520989317469,1827.3716740218063,2321.4085121000335,2189.567960412736,1603.5091416192022,1893.9371523938564,1352.2032907849687,979.2685213741762,1391.4965772899611,1397.7044342607176,1593.758812042519,667.3327869901968,1580.2969305503418,942.306040362934,965.0489885794871,1776.6254500285895,1780.4487692949585,1634.3814071667614,1567.5289845422847,1327.23187512614,1074.915666715429,1095.5305204230601,694.7315249241276
11,4811.020832637023,4774.059025291357,1129.7173142236056,564.9499168876221,205.54069542587547,539.9308577258029,226.75029328812238,282.26869973254213,291.85958634127746,399.06347679622115,388.7732057547905,0.0,491.2135439010503,543.8245491055347,299.48178534681824,518.3437664712804,499.8725141094129,507.9176340013906,630.5368482777319,623.2259761976442,877.2424422806699,868.6338588147527,1950.71142242828,1586.458233776582,1601.238869855353,1688.1084533775545,2289.896801548739,1857.9651402690492,1663.7520790490614,1845.5052172642309,2397.4573717226363,2246.595198356792,1642.3523157543223,1921.2171091998744,1395.324680728846,1132.9900944515568,1178.2047348484443,1186.5465983878144,1365.2824076889067,475.34400871246754,1378.2235437558475,581.3556009973044,805.0369528980993,1681.0648452504536,1702.0484091598737,1593.4769342170525,1385.990987376431,1125.6678753810256,749.0882976497725,1008.8952063202614,537.1082048345625
12,5269.676002330542,5235.186767500367,773.8741925254552,1053.6570587788328,675.8708514772705,428.0728879535289,474.6672075469595,601.7594390522372,212.10784856589353,117.05342717391557,545.096011275901,491.2135439010503,0.0,68.748995034542,194.51276965361347,989.3193205167424,947.3327010307355,893.4915400723361,1034.920552427898,1069.562055476773,1362.8323518962754,1199.7973059811757,2368.468959600417,1980.5169965052085,1997.3250147275178,2089.164018001581,2712.342677879661,2274.6671327092495,2135.2882496145476,2305.193968313386,2832.3306200770035,2690.7960755648087,2091.9844683707784,2377.5568204364804,1840.9272324134638,1510.6411831676455,862.7928589900608,867.8583701406377,1068.5645098344633,966.0233274349863,1043.930624122379,666.8352324933147,1296.0116296135184,2169.783179916127,2188.389667441123,2071.281822690713,1874.883494112243,1612.9945746585026,1185.1535979557227,1492.663040348661,187.29798923920714
13,5333.217719599536,5298.362889147945,706.8867881925604,1108.3926170779657,734.119675430579,489.3507067372036,541.2275977172624,668.4172485611663,255.47376504350032,149.19952117773673,613.833827877461,543.8245491055347,68.748995034542,0.0,253.89204255690984,1048.9762659674664,1009.89424985868,959.9109343383273,1100.9449102449014,1132.6430054033954,1419.2718259088188,1268.3560215516968,2435.1967565607915,2048.1720359066853,2064.9121360602535,2156.595397206566,2778.9069592314454,2341.4167225379415,2196.0755142214007,2368.0598554346757,2898.0478172657613,2755.6392004974655,2156.004882201167,2440.9088491323714,1905.2103552321428,1578.538073820932,798.131744625539,802.9209657652287,1004.3033394086283,1019.1220842762907,977.2902749743398,657.7886654726386,1348.516969826995,2224.717134599641,2244.7351185340076,2130.5966863352805,1922.1066580695024,1659.256598582932,1216.9742839594858,1549.8805020838117,145.49750411328347
14,5079.908169216191,5044.838482464622,916.6883275521272,859.5442067765013,481.4434353397897,384.8406460229506,298.5178776594587,424.3659554984259,82.01390858565941,131.41362435410647,404.5854748683401,299.48178534681824,194.51276965361347,253.89204255690984,0.0,795.4739420500575,756.3039475588183,713.120411851022,852.4694993828246,879.3143080580293,1168.3321915298138,1037.206668722902,2187.863278978757,1805.510854036691,1821.8126083555621,1912.5281358036616,2530.898807251938,2094.201223711122,1942.2614500839532,2114.450226589051,2647.742398749501,2503.785387488759,1903.2303379576383,2187.5610667063243,1652.7634486078682,1338.1984856207428,989.4754788538746,996.0491123287629,1190.3794350896103,772.7050064085048,1181.1817295156973,612.2037222312705,1102.8129864269247,1975.4689097242012,1993.883095548478,1877.3413564221264,1685.3784039869424,1424.64471824076,1019.1314213818257,1298.1642421241797,295.3433843170347
15,4292.763870713383,4256.015866651231,1641.3504855211522,149.43580843298358,316.0275669500209,857.5184774935585,545.9408483772828,441.9851201243408,806.1037576444419,911.0252286737647,599.9660658230688,518.3437664712804,989.3193205167424,1048.9762659674664,795.4739420500575,0.0,100.92601551137281,267.4225302378507,252.01434655276094,143.44133173229415,386.27367627091763,540.1302526743341,1448.635882290633,1107.9051982560993,1120.5214330541976,1201.4060406468432,1783.1551292416784,1357.3418425439347,1147.7236167764413,1327.1652431999662,1884.5190258993896,1730.6468300161341,1125.8483094070327,1403.054675854481,881.2618802656729,693.2556484919592,1680.4940922363296,1689.4674858424537,1858.2815877041862,170.89821044550916,1881.7489766899596,982.944248736266,369.04654745020935,1192.9135870983575,1205.1076241678604,1081.9639598709157,968.9097984296094,736.3606420278285,647.4896762140286,509.1498187914785,1055.1742447508352
16,4323.680159209249,4288.53516588438,1629.5897244111131,250.0725193413596,294.9015540990464,779.5001243588384,486.466201372674,371.6627811491481,776.6892581774018,878.1880575148685,519.4387939465184,499.8725141094129,947.3327010307355,1009.89424985868,756.3039475588183,100.92601551137281,0.0,166.52989847375795,172.92548131566102,124.01144402280899,462.8190965200279,462.7510122684885,1450.9798435842824,1092.7923014498103,1106.767869841464,1191.6831097133927,1790.0477170601832,1358.3605400331357,1190.1835908199077,1358.1706001827981,1899.0097318116846,1750.6648851966313,1148.11658807593,1431.3523147489807,898.8245107919113,655.5268947862436,1676.1860201000618,1684.7458588715956,1859.6903379905407,256.51728850771565,1876.75128072184,1009.1909006251196,463.41757907224945,1259.6113445304004,1266.8118968409376,1131.972106984638,1058.1764828259118,831.58481905014,738.8545339975342,576.7031255972125,1029.4632323662074
17,4384.354679602386,4351.803909391274,1618.3416572750489,416.1876291536258,327.1315726235952,660.2280542425739,418.82437405341585,291.82293758713456,750.1978516985577,842.4283594142801,402.54404994690987,507.9176340013906,893.4915400723361,959.9109343383273,713.120411851022,267.4225302378507,166.52989847375795,0.0,142.83207303823178,229.47438728319898,607.3704167878594,366.29025772058844,1475.3998667172548,1093.468558252961,1109.4639122235913,1199.659601210977,1818.9989495540997,1381.652666115534,1279.1692433556975,1428.3993355043026,1939.4583343693591,1800.776547924421,1207.5743152746886,1496.7730290496727,955.7570072801719,630.154778653351,1676.9285292728807,1684.7375920996833,1868.5414835636695,411.68968835822125,1874.935347071818,1067.1451800992052,624.8469441293439,1382.3515589112037,1382.5667766739666,1232.4374295367807,1211.5317869663588,992.5246449699059,892.2634416978618,708.8342351715869,1002.4999918827596
18,4241.523102336306,4208.986742492829,1751.9351495758572,392.58700343008616,435.06889952412666,797.052618746468,560.4476562600091,433.8379617908641,886.0394406915391,980.7429506187553,542.179853280622,630.5368482777319,1034.920552427898,1100.9449102449014,852.4694993828246,252.01434655276094,172.92548131566102,142.83207303823178,0.0,140.91274159508444,509.98915128819067,290.51534492077707,1335.4109820894312,958.5843997086372,974.0191297380525,1062.93977622264,1678.4859341504196,1241.774173387175,1140.4369773233745,1286.291974030227,1797.492240622308,1658.0891774072625,1064.8536689555408,1354.2463344763378,813.0517454080224,502.8690015400078,1806.7588733357015,1814.8341881796312,1995.6355512437685,421.52477451373596,2005.8276220517682,1168.9787330113202,555.9964883074432,1257.180605762079,1253.4729786727646,1097.2498287725366,1117.2628262543374,915.6034246646632,899.1448848987692,596.2767394656812,1139.2745566646545
19,4200.614365575987,4165.747375946044,1752.8453551590349,262.9213369684262,417.8657496592349,881.8981628273026,604.5239498340163,485.18751330123433,900.6408527150751,1001.8786414109348,621.64834478517,623.2259761976442,1069.562055476773,1132.6430054033954,879.3143080580293,143.44133173229415,124.01144402280899,229.47438728319898,140.91274159508444,0.0,379.99143702583405,410.0995685765637,1328.3450517855688,975.2348535218925,988.6634435136561,1072.1409932482547,1666.7583388019368,1235.9508280252055,1071.2635211118184,1235.6333411929468,1775.0589519569855,1626.703306770524,1024.3977458196055,1308.277338965814,774.8770437797572,550.8761884449783,1798.1610261460235,1806.811245178063,1980.317639642864,310.5565518308836,1998.924523636479,1118.9302017083742,415.69223299158966,1155.8331936364,1158.8030543849295,1016.6990897565573,986.6654285570271,777.7165675825847,774.0498310797398,479.4699055559904,1153.4693666813655
20,3954.042063676283,3914.1505102072333,1966.275970868267,314.3434310046648,687.8079327951082,1241.0971365666696,931.62123642061,827.6490674404034,1169.101324908347,1276.2141201896416,981.6928619327631,877.2424422806699,1362.8323518962754,1419.2718259088188,1168.3321915298138,386.27367627091763,462.8190965200279,607.3704167878594,509.98915128819067,379.99143702583405,0.0,707.9076218609672,1208.6915556691824,946.7705043580723,953.416991874364,1014.275364174829,1520.1916302067725,1125.1633406328688,802.9048169479165,1006.1760935381017,1597.554262789408,1430.807446832279,836.1618292337185,1087.372585573053,623.1409044137722,671.8548487848301,1990.1071709288262,1999.8421754330573,2153.3050213484908,409.60875877272247,2190.6824146466815,1236.901661962059,144.80875671417024,808.8915627265419,825.5727459441129,722.2258514837663,607.4937917494832,417.9803658334603,645.3470389279626,133.4753146951093,1409.7464204525431
21,4146.881495260453,4119.251423272542,1953.496553605983,672.9034963483538,693.4104453005726,874.5348264650111,739.7189805480976,618.1610471235699,1086.7353834643034,1168.6194501219945,659.252101245893,868.6338588147527,1199.7973059811757,1268.3560215516968,1037.206668722902,540.1302526743341,462.7510122684885,366.29025772058844,290.51534492077707,410.0995685765637,707.9076218609672,0.0,1203.2262874624357,797.3596919657177,815.7173639767965,910.3293562761902,1546.6926992135445,1110.3859039828976,1146.3780182519586,1245.0158797859342,1684.2339098584507,1565.5185547236701,1011.8760163791143,1300.4435338474075,773.7138783307739,331.0511729620271,2020.7085787929188,2027.9495799052797,2216.738693326493,710.761754783909,2215.809166932621,1433.4130952366218,792.9370234812988,1336.6859964111406,1315.8236279945822,1131.4947385678172,1289.8953278377107,1125.789978680368,1183.663743583914,752.2598336830147,1332.362515442041
22,2947.6387218259056,2922.421708860184,3080.2671484535895,1472.493563896574,1745.8628589489863,2076.6228604432235,1893.9724602325762,1766.7924630225255,2219.830583889252,2316.0030587882165,1848.0503497057985,1950.71142242828,2368.468959600417,2435.1967565607915,2187.863278978757,1448.635882290633,1450.9798435842824,1475.3998667172548,1335.4109820894312,1328.3450517855688,1208.6915556691824,1203.2262874624357,0.0,412.5952767968083,392.92365087720077,298.4422822956355,344.6934358687208,93.84301253780065,601.0245385347438,415.90530759038535,485.29545155494685,403.77682962810275,404.014978275195,374.42625678830177,586.1538723318931,872.9001557636633,3126.365009806196,3135.0666401714816,3306.6674546981662,1565.464584317199,3327.220739987622,2419.617398535,1349.733493886678,939.7447469485817,862.1839901388038,709.3658938891286,1302.8445491307953,1383.0719380542482,1840.6706150863747,1097.6086872291737,2473.4491344168805
23,3359.77687069344,3334.910283602334,2710.4753740600195,1159.9951607458886,1385.0659778621737,1671.878612967241,1508.3100934669324,1381.4647065962201,1843.474455843929,1935.5076009791987,1450.4578374332702,1586.458233776582,1980.5169965052085,2048.1720359066853,1805.510854036691,1107.9051982560993,1092.7923014498103,1093.468558252961,958.5843997086372,975.2348535218925,946.7705043580723,797.3596919657177,412.5952767968083,0.0,20.10136099761829,114.38560942596645,751.7709912651002,323.69445689878074,657.1201022441002,607.7254434292129,897.8779681837655,801.7058410634104,416.1659633550379,624.7782516913549,383.4204583108717,471.21830593103624,2764.4190136772218,2772.632191448215,2951.086648149638,1245.7790750029917,2963.9331836533884,2090.7621879000403,1091.3728181277754,989.3933783498113,926.9083638677436,724.3547834492102,1226.2879339617482,1225.922852205735,1591.6968492368574,865.1131971851394,2095.968370883649
24,3340.285096807478,3315.31128362567,2725.953678222656,1170.5905287300063,1399.4740671297402,1690.2517644766876,1524.815360153494,1397.898977971617,1859.2960325490426,1951.6853392228313,1468.0505707972482,1601.238869855353,1997.3250147275178,2064.9121360602535,1821.8126083555621,1120.5214330541976,1106.767869841464,1109.4639122235913,974.0191297380525,988.6634435136561,953.416991874364,815.7173639767965,392.92365087720077,20.10136099761829,0.0,95.07759432255381,732.6687912359018,303.7467203369713,644.9548898020561,590.6705032283788,878.1713835335103,781.6065889521288,402.6648892391892,606.4398594996119,381.56123761855844,488.7896824931958,2779.3297470237367,2787.579470522096,2965.571636432141,1256.9987883061278,2978.9687799187336,2103.1916951500098,1098.1379604689994,979.3157830955233,915.9557795111547,714.4280260656429,1222.869700432611,1226.8351750683332,1598.6252339505115,869.5308859641298,2111.936372879683
25,3245.397351890702,3220.5889510393326,2814.4819978912724,1244.9116836022067,1485.4001455119962,1784.8302959180692,1616.0548017266892,1489.0075874123759,1948.8370897946322,2042.0852163862842,1561.4918057193827,1688.1084533775545,2089.164018001581,2156.595397206566,1912.5281358036616,1201.4060406468432,1191.6831097133927,1199.659601210977,1062.93977622264,1072.1409932482547,1014.275364174829,910.3293562761902,298.4422822956355,114.38560942596645,95.07759432255381,0.0,637.5977180889349,210.94769097370238,620.9101958256045,534.8605718016191,783.7283440863323,691.1974173920639,375.2162161983426,539.9470138317789,414.8767499449681,582.4761706175055,2866.3038449403216,2874.6546443100483,3051.3091019598173,1333.2714879261787,3066.2678463746247,2182.8126771458965,1158.997730896711,964.3360005669441,896.5058097377943,702.2875476537677,1240.3805919974411,1263.7700298548514,1659.1785646794226,922.2426552248731,2201.7999006838977
26,2610.1301696111373,2586.983192673825,3419.5911861360537,1797.9994427698805,2084.622807985474,2420.6429618704547,2237.7368687679154,2110.5927764552684,2561.610320144163,2658.591346687288,2192.7417954137873,2289.896801548739,2712.342677879661,2778.9069592314454,2530.898807251938,1783.1551292416784,1790.0477170601832,1818.9989495540997,1678.4859341504196,1666.7583388019368,1520.1916302067725,1546.6926992135445,344.6934358687208,751.7709912651002,732.6687912359018,637.5977180889349,0.0,438.4624689608892,811.3900617780055,582.4747683804819,174.47307809893798,235.93478030295807,686.0583267956035,504.0695794843999,907.260640332476,1216.910652087091,3463.189871253368,3472.0439432123835,3641.1064162862626,1892.5976645100554,3664.3039794469637,2745.700882581224,1656.932492835136,1103.268815101557,1024.0439890406226,925.3350072300198,1521.2800436928965,1643.0046690535228,2136.1009525140607,1401.0430601019427,2815.2682404093075
27,3038.9365433045396,3013.1353640789125,2987.3917403933965,1383.952660640089,1653.261806796755,1983.3987451995258,1800.1900723328956,1673.0064560399362,2126.429713883857,2222.425648563969,1754.323541850714,1857.9651402690492,2274.6671327092495,2341.4167225379415,2094.201223711122,1357.3418425439347,1358.3605400331357,1381.652666115534,1241.774173387175,1235.9508280252055,1125.1633406328688,1110.3859039828976,93.84301253780065,323.69445689878074,303.7467203369713,210.94769097370238,438.4624689608892,0.0,563.0112313306885,406.72077919028374,575.6610662979728,481.021286144277,343.849324475249,383.6592315265354,502.0479568612577,779.8021777724115,3034.096865091445,3042.7598073767153,3214.987233484431,1476.337034054073,3234.874173054851,2330.3543946287223,1267.2800488988728,908.8069639985434,833.4067353120803,665.6334712294862,1249.6536578914952,1315.971771008835,1760.9878290954207,1017.2146925056409,2380.0288026234816
28,3152.0258436852773,3113.0455465571345,2768.44978583624,1113.2486214888966,1463.6782154718555,1937.4684669692203,1675.6617133789593,1555.9313339663702,1953.4769915196855,2058.7213202945263,1681.6520989317469,1663.7520790490614,2135.2882496145476,2196.0755142214007,1942.2614500839532,1147.7236167764413,1190.1835908199077,1279.1692433556975,1140.4369773233745,1071.2635211118184,802.9048169479165,1146.3780182519586,601.0245385347438,657.1201022441002,644.9548898020561,620.9101958256045,811.3900617780055,563.0112313306885,0.0,231.36854139160795,841.3328422801582,662.2868200461219,245.73075702696528,314.5213273648841,384.08036454802954,862.113266011121,2792.9561023647693,2802.710792508274,2954.5580634884204,1209.9494456986497,2993.438882438398,2033.408718537773,918.7581735615648,347.98032755773676,276.37842311760943,114.05637628696535,713.108346721043,837.7634040135736,1359.9828756256356,670.2670874301523,2200.6446185386108
29,2966.146565708361,2930.4381621911166,2962.4229425128724,1308.955889064423,1642.0621640797779,2077.212219151259,1837.420879307638,1714.0390151115078,2131.666851193032,2235.0408924464446,1827.3716740218063,1845.5052172642309,2305.193968313386,2368.0598554346757,2114.450226589051,1327.1652431999662,1358.1706001827981,1428.3993355043026,1286.291974030227,1235.6333411929468,1006.1760935381017,1245.0158797859342,415.90530759038535,607.7254434292129,590.6705032283788,534.8605718016191,582.4747683804819,406.72077919028374,231.36854139160795,0.0,611.1175701262956,433.7615704960182,233.81556720412573,84.03105857422184,477.2696643704602,931.7739694541823,2992.310940644397,3001.837365172508,3158.695706317189,1405.9241588416273,3193.373659170089,2242.6528173749753,1130.6056843393712,534.7777092066324,455.5399733915676,344.3148392464354,938.873642442313,1068.9102939909335,1585.1979083366575,876.5847355634943,2382.111305768556
30,2463.422155479319,2437.48248668812,3525.4808787769343,1887.5117086561997,2191.9279840912036,2555.1421745727516,2357.9390310844133,2231.205006433233,2674.58079047743,2773.75492135235,2321.4085121000335,2397.4573717226363,2832.3306200770035,2898.0478172657613,2647.742398749501,1884.5190258993896,1899.0097318116846,1939.4583343693591,1797.492240622308,1775.0589519569855,1597.554262789408,1684.2339098584507,485.29545155494685,897.8779681837655,878.1713835335103,783.7283440863323,174.47307809893798,575.6610662979728,841.3328422801582,611.1175701262956,0.0,181.72752701514352,763.9104847716818,527.2163206545385,1003.2582265154548,1353.2083321586058,3564.1177346371924,3573.2392159104043,3737.6997955567595,1983.5050793298358,3765.46583625495,2832.086376504708,1729.0299033661481,1093.841730225312,1016.8443429812448,952.119894088454,1532.361284537575,1678.8298028893369,2194.2611553698375,1472.7337383762697,2927.937941991474
31,2586.095694183281,2556.0823007054396,3371.75916913329,1726.1710223339824,2041.3804807405227,2429.1732314996184,2217.6376275802,2091.6412883932385,2527.344065640141,2628.1358533494345,2189.567960412736,2246.595198356792,2690.7960755648087,2755.6392004974655,2503.785387488759,1730.6468300161341,1750.6648851966313,1800.776547924421,1658.0891774072625,1626.703306770524,1430.807446832279,1565.5185547236701,403.77682962810275,801.7058410634104,781.6065889521288,691.1974173920639,235.93478030295807,481.021286144277,662.2868200461219,433.7615704960182,181.72752701514352,0.0,604.8961625518167,349.7639756400657,851.8460931902212,1235.6038836364928,3407.010419108144,3416.2973536571326,3577.752774794557,1822.6949928937026,3608.343592534874,2667.310609426854,1559.5050474272086,913.1557350088376,835.8054115684582,772.0630935640575,1350.6345771828571,1498.9452728134272,2018.8943480999626,1303.8556866836077,2780.0283827280955
