,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
10,1861.5955933482785,959.3550577041364,1043.2396997444687,986.8886234719317,1115.2106137261078,1227.7336850822446,676.2228105047046,548.2292374680948,196.8358830990738,305.19294395685193,0.0,1398.6258613778348,1338.5894812380361,1467.5259464940686,1547.5600761069168,487.4793262636522,675.9483183013199,623.997384925611,465.1486179733193,480.05410626366086,592.425171438157,774.113741654253,1561.708217732948,1825.549427480015,1322.6158510246478,1224.5838812235418,1088.3652007894423,622.8807562819997,81.81281122603221,799.3994180655149,800.5765377315561,1850.5208176353556,1596.1117712713929,1342.2212526123112,1413.7367594570908,1489.2720020285672,2140.8797809292046,2321.381851781099,1792.281496275684,1930.9804420072064,1857.0451170152141,2142.8564340853995,2092.475858070607,1636.5959769569122,1479.7393288805356,1400.6007806779307,1311.6801612119855,2499.364984939359,1623.1864690200377
11,2497.8487372694517,526.8634085129534,441.7244261607887,487.16514956013884,336.8294530105124,188.62214282156114,726.4103707236609,899.6496024906396,1280.5850656394057,1152.3642073716737,1398.6258613778348,0.0,60.4890143389536,170.4863722126612,288.31080750631264,1068.7406988040834,798.3647808376609,808.6512769096975,965.0515062804607,960.7727612846941,867.3386203485094,628.0076668049596,791.7071443502654,1018.2802296077845,886.6737385470794,887.9248273197563,973.2744251571078,1143.4322170713897,1349.764521455392,954.3271997533637,966.0242346569208,1354.7739654876877,1272.7104527568017,990.5341108512274,933.7541888526673,810.3649149307881,1864.0549007923364,1972.2870213378364,1960.2229786796483,1875.6319861800366,1525.4583811073721,2098.2337124652668,1959.5935572604242,2070.242188064829,1566.6069401893415,1499.2673629464286,1433.6190272953027,2371.67395910617,2303.1203635501142
12,2452.191125900652,477.8104790446013,395.4657107342781,437.90916481082974,289.8128913092857,139.70638389428075,667.1413830368158,842.4982514328674,1221.877009025379,1094.0493183073922,1338.5894812380361,60.4890143389536,0.0,194.03859627900144,313.55147739121065,1009.2291587587265,738.8797871424297,748.3299869965341,904.5832761399183,900.3652195500624,807.3078057313569,567.5757705856992,782.8523256347595,1020.0608555276054,857.5938978363573,852.9409952228523,930.7025599984506,1086.4551897969166,1289.4394721118147,900.6325768194753,912.4539919388661,1343.063758312804,1249.6738412968552,960.7244539590077,909.4758132457106,794.8968297204066,1848.0770628413788,1961.003888026263,1926.1614846693662,1849.6333779496613,1507.722561781731,2073.9956736897584,1937.8944940440979,2028.0434903040793,1530.6992500525942,1461.803759011607,1394.1118786407837,2353.217825254366,2255.2668873680627
13,2425.9903056678986,662.9001604631802,584.6287973165352,623.0874888928879,479.35677210123345,330.67648843715307,812.9345459945398,1001.1746084365938,1367.5129581997196,1243.5583027116268,1467.5259464940686,170.4863722126612,194.03859627900144,0.0,119.72174490036267,1093.3520790968687,827.2457436635231,854.1110894594743,1015.3093595820104,1007.1356530998344,904.1272840865951,695.0909314316943,640.345893595782,853.7120074728185,773.8288860312961,791.1817039144624,899.7494308597335,1140.432968571657,1411.6357281312355,931.6603177253859,942.404906869082,1204.216643897441,1142.1182697623178,878.007054469452,808.8332275056132,669.4780624557028,1718.5793809799984,1819.7976850126213,1852.4279109905972,1748.698571123206,1383.757787721366,1967.0832978601309,1823.8017815751057,1986.9090257199111,1465.637810414752,1403.2888932594833,1344.4656274015083,2229.3989355552967,2240.8001045536553
14,2408.5048872787206,777.0491308730429,701.023681808844,737.4408380219738,596.2800454376504,448.8113139289059,906.8765912214428,1100.1637454578981,1457.490626584645,1336.2721250692614,1547.5600761069168,288.31080750631264,313.55147739121065,119.72174490036267,0.0,1150.9954070004858,891.3753876477791,926.9921077083563,1088.600791835785,1078.374196507684,971.4181558961884,781.8329075923853,560.4997245272506,752.2802161707659,734.2360294278038,766.216337581706,892.2128363721578,1180.2102235496268,1488.1142920301768,961.4096193058754,971.3035130327908,1119.8609113242035,1079.7357442795278,836.6336902468452,756.4353291356532,602.2871767547184,1637.9900970380652,1731.306873186192,1807.2655811999166,1686.538726611716,1308.3607800111045,1900.2190846480742,1752.8237308439805,1961.7546819381946,1428.4048286688328,1370.7961027038161,1318.2217732460808,2151.0317621482145,2231.2369716695002
15,1667.8752416776138,779.6094887903845,836.5992681019541,789.127190434754,867.3835523837738,932.7327752479554,470.0022286343401,511.502876484362,523.7813026190979,488.0512344296042,487.4793262636522,1068.7406988040834,1009.2291587587265,1093.3520790968687,1150.9954070004858,0.0,270.3764263389296,277.21466442887663,183.7382298441487,166.0897138315294,208.5112646832437,474.8624487875928,1083.210050332179,1341.6013624088446,835.4518258651267,737.1615865936661,603.4432612497783,190.36319609698285,407.9651633637662,312.39690976733164,314.2557758725182,1368.2996894982814,1119.7211198431226,855.635496233913,926.3232472296274,1007.3980388620076,1689.8598929339269,1864.8953360483256,1421.5118514425767,1511.9700953568397,1389.4103840658718,1735.1954188423806,1664.5372618556185,1345.1816608590805,1065.0618635478077,981.8601574727976,889.9475407049589,2085.5509119152753,1438.4677633730446
16,1854.5842250027765,555.6311706085148,597.1881218857558,556.4781377033044,612.4389629158717,665.6936939733146,287.90378370942796,429.8077261237313,635.9389987988731,546.322450198797,675.9483183013199,798.3647808376609,738.8797871424297,827.2457436635231,891.3753876477791,270.3764263389296,0.0,83.99504639694506,212.37350773625084,195.91790232789018,83.53792016088978,229.1005506220433,904.7354213213773,1179.0246084158355,709.8070515882291,623.684075252874,543.4273138697448,376.57821572118706,608.0096319956214,295.2996760479093,306.1828547659421,1282.9391356020967,1062.804710143185,760.6457120159221,803.1333698794948,841.265842335035,1671.7863073585575,1834.2751247210226,1504.8140984627205,1542.883296152864,1346.7398883310427,1773.5701368884081,1680.4287526695716,1489.6530151569689,1118.6830785307181,1035.410147386107,946.0068997630991,2110.5475855798945,1634.2669661933053
17,1908.6091127172622,509.4511332213696,561.2426429731088,515.6488343135986,590.2856237932652,661.4692377988991,218.10485641033964,346.22832106476415,566.4895217990429,469.9257889663747,623.997384925611,808.6512769096975,748.3299869965341,854.1110894594743,926.9921077083563,277.21466442887663,83.99504639694506,0.0,161.65196577522144,153.28656104094767,70.73438299769646,197.7517066463066,977.7085908733785,1254.0032909859863,791.5027498992379,706.6040139545505,627.1440189217252,418.43326116355803,561.498924815049,371.9371371714635,382.1265492897977,1366.051949621162,1146.789654936592,844.0611878781929,884.6632908027738,917.0337441570779,1755.4815495446078,1918.227894773018,1580.052550028568,1623.8794800191822,1430.7282750169004,1854.1834552859466,1762.626032892113,1554.0307854111056,1196.7133725752205,1113.1827529369202,1023.140565008752,2192.4226658781204,1685.0608623100811
18,1851.5157581057065,615.5660670085213,680.8832490548535,629.8382326889273,725.3507988308445,810.584645329893,300.2562875986606,329.1262090964385,429.5097673171777,355.26329526240903,465.1486179733193,965.0515062804607,904.5832761399183,1015.3093595820104,1088.600791835785,183.7382298441487,212.37350773625084,161.65196577522144,0.0,24.3236035965319,129.79858226885563,341.01836840525436,1113.2300997470384,1384.8728763544484,901.5209224739226,809.4987730775669,703.1074862061125,368.3931709693364,400.42651476944764,417.4401098018423,424.0964265717704,1462.7744209569626,1228.374297346143,940.6738823016913,994.8928561773824,1046.7377012891445,1820.4477190912064,1990.0856707896082,1589.1904932977611,1662.499907662521,1506.9811591141001,1889.198626224098,1809.7092508946628,1526.0097442949025,1221.6334615328572,1137.7974377422954,1045.9670474577347,2235.354340229037,1621.7323622814872
19,1833.679476208328,623.8278384889082,686.8612255311867,636.714765831463,728.049708155963,809.3255089121253,309.6977690644225,349.97064128638266,451.060206768033,379.0569617804142,480.05410626366086,960.7727612846941,900.3652195500624,1007.1356530998344,1078.374196507684,166.0897138315294,195.91790232789018,153.28656104094767,24.3236035965319,0.0,112.44863943933656,340.27585748684777,1093.4161363312912,1364.27101432308,879.1077477729692,786.6680366905701,679.1514027775568,347.6783143352791,413.1150478405536,393.1555584192728,399.78438267783923,1439.305820059869,1204.3840337253673,917.3827607887683,972.4285706745153,1026.1600361898866,1796.1366421534876,1965.8306057746283,1566.084151002469,1638.3975341351256,1482.8248932163813,1865.199302440736,1785.4729248083595,1505.2628854525083,1197.8153782910279,1113.9653229608502,1022.1599782964272,2211.204331741292,1604.5289067535896
20,1840.6108224081875,580.0202126728351,631.8396501706922,586.3827202326072,659.1634742704292,725.6797514296201,283.72230416831064,388.0590760063548,557.0431276746586,473.6330687911848,592.425171438157,867.3386203485094,807.3078057313569,904.1272840865951,971.4181558961884,208.5112646832437,83.53792016088978,70.73438299769646,129.79858226885563,112.44863943933656,0.0,266.85980992312346,984.1096701956523,1256.740043085044,779.1390067545585,689.6229188075725,595.3317382030823,348.91439721731865,524.6103054739818,324.14067697189506,333.1693488493615,1346.7636742722063,1119.3616682735365,823.8500761350367,872.6254635312307,918.6545779296448,1721.1668882162312,1887.070396608625,1525.7154828598318,1579.0815277319066,1401.1526512702706,1808.3229622624146,1721.0846564950546,1490.6269260179333,1146.6386073795852,1062.837734609566,972.0074817286469,2149.634496861433,1616.2309624831305
21,2082.177038238105,327.99793794943207,368.6085301069192,327.42192903078285,392.5417425309905,469.56637408112664,141.83098818761036,343.77693781469935,675.8056194161637,556.7831930349017,774.113741654253,628.0076668049596,567.5757705856992,695.0909314316943,781.8329075923853,474.8624487875928,229.1005506220433,197.7517066463066,341.01836840525436,340.27585748684777,266.85980992312346,0.0,937.5404792265897,1218.117314900321,810.0075026432963,741.5574414079068,705.6562651252336,604.4304217089026,722.3087229998412,506.0893529841739,518.0598553521494,1390.2420455125039,1197.4750071183487,882.178035262807,898.8274603579694,892.0666533981488,1818.9930229198108,1971.3476980057646,1705.5881871667325,1719.5923679974176,1483.4501203501347,1951.7042291112068,1847.569193012355,1710.120282620946,1312.1155142336477,1230.363568731343,1143.8405101801611,2278.9020507772407,1862.8848023605942
22,1946.014165500175,1110.7241898639,1067.0845070832956,1078.2913052247613,982.8415483223079,873.3174960808483,1078.665966019867,1277.3998967890398,1540.6104029962107,1447.4718927320723,1561.708217732948,791.7071443502654,782.8523256347595,640.345893595782,560.4997245272506,1083.210050332179,904.7354213213773,977.7085908733785,1113.2300997470384,1093.4161363312912,984.1096701956523,937.5404792265897,0.0,280.5787296452979,304.34661333711523,394.17610571177386,564.1049792160638,1018.5079263503984,1485.9360565341744,790.4455465801472,794.1023223291736,564.0383524661642,532.4459192565623,372.25136069184776,262.934112390653,90.04336556168673,1078.954885678483,1180.791699461542,1281.7907529833114,1133.9035659039578,747.8842247494932,1342.682666432825,1193.184345656794,1484.2863231802921,930.2524293852713,888.9035776889518,859.3815187768453,1591.1289359320247,1796.6644516097758
23,1992.2741135732379,1382.6757415765258,1334.0534457402923,1348.9370200800088,1244.9126151947603,1125.033526809096,1359.2338683661228,1557.7649228024266,1813.7794194661403,1723.903991918554,1825.549427480015,1018.2802296077845,1020.0608555276054,853.7120074728185,752.2802161707659,1341.6013624088446,1179.0246084158355,1254.0032909859863,1384.8728763544484,1364.27101432308,1256.740043085044,1218.117314900321,280.5787296452979,0.0,516.1061556075663,616.2623838799024,779.2276949366961,1257.6351352360462,1748.0830215353128,1038.2276260993062,1040.098198584592,421.4959046045395,531.2120255837267,538.2720578894332,436.3671903664888,338.13540672300604,930.6392056438868,996.0855182443844,1268.4044568471024,1062.9349797706955,641.4006854710693,1243.7669800777576,1082.777847719278,1527.242883227008,976.2555432753485,957.8316856982079,954.861957707505,1442.1865575384393,1871.2033393005588
24,1684.4284320878876,1057.7455373372281,1038.0352920200587,1033.064133405829,976.4332581499555,905.7118133963922,941.0146370469718,1124.43879600242,1329.534438839211,1252.7697893468933,1322.6158510246478,886.6737385470794,857.5938978363573,773.8288860312961,734.2360294278038,835.4518258651267,709.8070515882291,791.5027498992379,901.5209224739226,879.1077477729692,779.1390067545585,810.0075026432963,304.34661333711523,516.1061556075663,0.0,100.3135569854456,265.8324089518751,741.7620136224558,1243.4163989221943,526.3997876376454,527.2310904044251,580.7328726266525,406.14810616735474,104.31871611988272,93.48646343577414,214.31650105451868,1028.0815946659268,1168.7975445436668,1078.6216327895304,993.399925698438,685.837550759649,1220.1711479194532,1091.0283281180434,1231.1829958718786,694.3527721284664,637.1793660230969,589.8213470268782,1515.6297887004296,1520.362495255067
25,1642.3718069183146,1007.6479431008044,995.686768182033,985.7510914036563,942.4100038931435,885.8531259050937,867.4990732904322,1044.9135906957808,1235.9291814403487,1162.6498014841493,1224.5838812235418,887.9248273197563,852.9409952228523,791.1817039144624,766.216337581706,737.1615865936661,623.684075252874,706.6040139545505,809.4987730775669,786.6680366905701,689.6229188075725,741.5574414079068,394.17610571177386,616.2623838799024,100.3135569854456,0.0,169.96541060058772,641.4767321396496,1145.0544252046845,426.9772784612682,427.4926935184777,659.5188476614626,456.7389599728999,140.6913298153487,189.1622776641957,305.32813882634485,1080.3261415698569,1229.8463216105283,1073.2267024459213,1016.3393668533596,742.3135136941382,1246.6140160919842,1126.2848081007667,1196.9699139615054,678.7241593081004,613.0022804142474,553.6705653021609,1555.219043372737,1468.8376871052722
26,1527.4688752994484,1004.303628164754,1007.6588287289023,988.3983864177707,970.8470888024779,939.6177999347117,815.1588414662732,973.2346525427698,1118.6488902859678,1058.13096768141,1088.3652007894423,973.2744251571078,930.7025599984506,899.7494308597335,892.2128363721578,603.4432612497783,543.4273138697448,627.1440189217252,703.1074862061125,679.1514027775568,595.3317382030823,705.6562651252336,564.1049792160638,779.2276949366961,265.8324089518751,169.96541060058772,0.0,485.3742507174301,1007.4270247739116,292.49493459824663,289.4374225737007,765.4577746632594,525.3063025042663,256.08178360591285,343.7826105986167,475.27711654871274,1128.3593077030664,1292.0169193761249,1021.8909233434188,1014.0745468907697,805.836673024849,1246.2534287288192,1143.2364415647419,1097.35178335934,622.2080919223115,545.3237514798946,468.84432272958367,1574.4751098062022,1341.4467553519107
27,1493.0994681845352,926.817702967051,973.0375266500333,930.6140352006537,987.9947420358208,1030.4526238281499,631.3239518781393,697.4603642580355,695.2003447827968,673.3506711549443,622.8807562819997,1143.4322170713897,1086.4551897969166,1140.432968571657,1180.2102235496268,190.36319609698285,376.57821572118706,418.43326116355803,368.3931709693364,347.6783143352791,348.91439721731865,604.4304217089026,1018.5079263503984,1257.6351352360462,741.7620136224558,641.4767321396496,485.3742507174301,0.0,541.1008957773422,232.92795258184492,226.95758957997586,1234.0609146545987,975.3850435327685,741.0611031538199,826.5444136311734,935.3546822354373,1522.3823303024517,1700.9701997046943,1232.18176624051,1330.9694616797185,1234.1689238195077,1551.745365569871,1486.646652441365,1157.6452356406428,881.5625801544707,799.1016561375798,707.6091544484844,1904.0775466943328,1267.5745007479281
28,1806.8560533849002,929.6280345326875,1010.6395022204655,954.7901471720342,1077.0608370988418,1183.271957804358,634.6961674590676,527.6821680532182,228.11746250958973,308.02407321748234,81.81281122603221,1349.764521455392,1289.4394721118147,1411.6357281312355,1488.1142920301768,407.9651633637662,608.0096319956214,561.498924815049,400.42651476944764,413.1150478405536,524.6103054739818,722.3087229998412,1485.9360565341744,1748.0830215353128,1243.4163989221943,1145.0544252046845,1007.4270247739116,541.1008957773422,0.0,719.2135167812387,720.1355243118461,1769.05993456356,1514.3629744640616,1261.6437996321072,1334.2142493975964,1412.4525190623374,2059.7461696778714,2240.0154858591104,1717.0918512607254,1851.841343145091,1775.2697284494552,2064.781195952474,2012.7783438102176,1569.1549647104368,1400.4629162629585,1320.944564296451,1231.7107165966804,2420.986392506562,1568.6064352764267
29,1588.5127004943631,831.7213855990054,858.7265753551667,825.9460951822584,851.0749170006983,865.5028072867339,583.1524094913112,712.0269659990709,826.5269903030203,770.2137005765451,799.3994180655149,954.3271997533637,900.6325768194753,931.6603177253859,961.4096193058754,312.39690976733164,295.2996760479093,371.9371371714635,417.4401098018423,393.1555584192728,324.14067697189506,506.0893529841739,790.4455465801472,1038.2276260993062,526.3997876376454,426.9772784612682,292.49493459824663,232.92795258184492,719.2135167812387,0.0,12.470747141016068,1057.937884072997,814.6853557210615,543.2449549954201,615.8769256595402,709.5597404215903,1403.152344390221,1572.74732425756,1209.5168240357984,1254.9448629760702,1090.6292045950495,1484.3200948164138,1397.5051976890556,1204.7655375130055,824.7889099953398,741.2456164668158,651.2945139442595,1825.6389305057708,1376.7256590243528
30,1576.048743376165,843.876842455871,871.1019494969537,838.2197707450047,863.5456538364651,877.7899959395309,594.0837730551978,721.1992007250504,830.6188540604658,776.0115968450273,800.5765377315561,966.0242346569208,912.4539919388661,942.404906869082,971.3035130327908,314.2557758725182,306.1828547659421,382.1265492897977,424.0964265717704,399.78438267783923,333.1693488493615,518.0598553521494,794.1023223291736,1040.098198584592,527.2310904044251,427.4926935184777,289.4374225737007,226.95758957997586,720.1355243118461,12.470747141016068,0.0,1054.8024546949396,810.0782176573562,541.6712909026196,616.0944658961054,712.5936582742097,1396.3523390576322,1566.5273503264452,1198.7407072944272,1246.0119796494778,1085.088278417504,1475.153625271404,1389.2099504224063,1192.6079521867146,814.7754538795087,731.1614608226454,641.014626212078,1817.0345493102839,1364.2655784338447
31,1634.8406982821728,1623.0668416524845,1593.1688170786556,1595.1593466964832,1519.3785445061662,1423.7858303858839,1521.7361048787307,1703.5699678910694,1883.4131230431808,1817.7136721965446,1850.5208176353556,1354.7739654876877,1343.063758312804,1204.216643897441,1119.8609113242035,1368.2996894982814,1282.9391356020967,1366.051949621162,1462.7744209569626,1439.305820059869,1346.7636742722063,1390.2420455125039,564.0383524661642,421.4959046045395,580.7328726266525,659.5188476614626,765.4577746632594,1234.0609146545987,1769.05993456356,1057.937884072997,1054.8024546949396,0.0,269.7491219907104,522.9184384345236,491.5832349936929,550.5185832192625,520.0375696960664,617.940291723671,879.6925678795973,647.7069916292085,222.95141374364678,822.2894199905267,661.4773339733571,1177.346097182755,662.6694464534535,675.2754833861394,708.856789614351,1034.303571304885,1543.5836595553158
32,1461.3290812540433,1461.0361630096404,1443.7389093785457,1437.4627559544715,1382.4513328504022,1307.7627733294453,1320.525128614573,1490.9130800959283,1640.514374480872,1583.2648921531309,1596.1117712713929,1272.7104527568017,1249.6738412968552,1142.1182697623178,1079.7357442795278,1119.7211198431226,1062.804710143185,1146.789654936592,1228.374297346143,1204.3840337253673,1119.3616682735365,1197.4750071183487,532.4459192565623,531.2120255837267,406.14810616735474,456.7389599728999,525.3063025042663,975.3850435327685,1514.3629744640616,814.6853557210615,810.0782176573562,269.7491219907104,0.0,317.29266073005437,340.54044973882696,477.58728041461603,624.1713196483892,774.4431685336626,755.195091414001,607.1153087333837,286.0599670719174,825.7860757620142,688.6737453721163,996.1547933652002,446.2730450391198,436.666609863637,453.2812578184389,1110.1593721372499,1342.318571324362
33,1589.0717540080036,1144.2805530704636,1129.024408373703,1121.2755638582971,1071.3349381154394,1005.5925274556716,1008.0580750393144,1184.222809680672,1363.9054578003381,1295.2587824441723,1342.2212526123112,990.5341108512274,960.7244539590077,878.007054469452,836.6336902468452,855.635496233913,760.6457120159221,844.0611878781929,940.6738823016913,917.3827607887683,823.8500761350367,882.178035262807,372.25136069184776,538.2720578894332,104.31871611988272,140.6913298153487,256.08178360591285,741.0611031538199,1261.6437996321072,543.2449549954201,541.6712909026196,522.9184384345236,317.29266073005437,0.0,111.00004479607011,285.09302729382796,941.4317867699928,1089.3547672455572,974.4213067216187,892.3295932175708,602.2083574777888,1120.3596786147118,994.5451274233064,1133.0560456218527,591.8684901275766,537.2166977429296,495.1324049663266,1421.496545120647,1430.385553408947
