,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
12,1576.1299898481234,2307.811762358113,1251.808238407436,1822.6984447443149,1951.9344281283659,2083.8333139501638,2137.429915633986,2540.58880703332,2505.0248442839957,317.5685562034802,458.60591406467665,413.9723181345204,0.0,185.0936392491939,747.7959820984272,781.5518767817168,1062.8497148547951,1000.9880903777159,937.2626713385748,1084.5279844111851,1185.692024175689,716.5100973644908,555.4439354140867,736.7410508687976,1501.634117586836,1448.2249159582873,1397.7806621216018,1933.0382215573245,2111.660449332016,2524.852314651871,2768.193610913555,2407.448838753178,1329.5783404588128,878.2634564509674,549.099994065926,251.62158880655565,375.1554424857648,268.28808207652406,945.2137919786932,785.5849749793272,1077.8746352404619,2377.546501742946,1224.42365264354
13,1509.4719635858048,2210.375822179839,1083.6595608570885,1652.6293300466994,1784.1431518784068,1911.2267382303971,1963.1788973574612,2356.2224512702596,2324.971031174714,247.5872300200413,388.32446229783704,453.33268307995195,185.0936392491939,0.0,591.1608459829931,631.0123060415958,886.2074170711784,948.0210733717577,779.2170762806662,905.9026199803214,1004.8131573054984,619.4821993398073,419.1128610402348,566.6911030379139,1429.228799830569,1339.5048390052264,1233.9334815121365,1763.954622618017,1935.8086536961375,2340.2076547423053,2589.249984348017,2228.6016683782786,1254.9083895605404,728.1967176682646,413.3780259701595,360.20894212454994,234.12320519795168,231.6523660705766,806.6497266458183,621.6151534768823,900.9693079535745,2444.5218868530524,1077.9336522718456
14,1789.989286495826,2356.166584548256,511.9438663666317,1082.1107877596328,1207.693578161698,1347.2373625393418,1404.7896127390507,1877.216022654582,2002.6958921420412,756.213336807457,840.0378377160359,1011.2475099493798,747.7959820984272,591.1608459829931,0.0,54.6929725372452,368.98652576121765,1314.658872638615,814.5190271288992,728.5862443199416,771.889086771255,941.8303282544025,707.9859407965371,608.873296936076,1699.2434013117006,1500.1964572841625,651.2660388666529,1190.4969026727824,1384.2552568019344,1869.1691665895628,2273.742515548142,1924.0835834219613,1533.3208787231035,824.6866753515986,707.4162541067977,950.7501098736327,373.0448948778849,777.676244593632,241.31710007920913,64.05118695199882,384.3893294875284,2377.619227168011,1109.4994017710594
15,1844.1734459481233,2406.3797459137377,492.8019745909996,1059.1611136460433,1181.8311076822486,1325.8386488334809,1385.0599569745573,1874.0834386498243,2021.0013795703271,804.4212248820639,891.4436867154247,1057.851804035295,781.5518767817168,631.0123060415958,54.6929725372452,0.0,374.5395404641218,1369.2005617684417,866.0943966451932,770.6899008820081,808.8036586730577,996.3272097923513,762.0857876074756,662.5890237010361,1753.3520943500596,1552.3139728292656,624.3784454089765,1165.9833015167644,1366.6464574817253,1867.450825868724,2292.008978085937,1944.6132894771201,1587.6639114887123,877.8146899389064,761.442952752042,991.2016454520176,406.5958005281339,823.8947378116907,188.54005629315284,97.01536349966926,389.41250063842455,2339.633121956584,1158.7513532959733
16,1766.6206299252235,2224.0842809037363,236.2745828683343,774.8339280683032,911.3766956123355,1027.371317689873,1077.5342962364673,1510.524121286418,1653.8224366955774,982.8455833766986,1021.4778895831697,1241.0816029119076,1062.8497148547951,886.2074170711784,368.98652576121765,374.5395404641218,0.0,1382.308783858288,759.9315858427799,550.3050460454507,539.907725556079,1031.5707516715859,838.1080573799663,637.4062498337655,1674.2186193019895,1419.7497083748858,397.541219985136,887.8187037241829,1049.6024212328996,1501.4483441914504,1924.4604558134133,1581.536826208947,1524.9769644570526,806.5769848664921,840.427488657084,1227.8405815710396,705.3008644682618,1021.3182064012774,397.5022979651858,308.58496113421353,15.619459657652042,2659.995410864567,991.359336071686
17,577.7512484973522,1344.638023227676,1617.6508744607963,2083.8808097360416,2224.7787001682705,2287.20357706117,2313.468301008321,2445.208107023132,2103.2154045194516,703.7079894984387,559.843861086458,635.220226012649,1000.9880903777159,948.0210733717577,1314.658872638615,1369.2005617684417,1382.308783858288,0.0,664.6203482972625,955.6435345023502,1055.243319477298,373.0368235008511,611.20770852663,746.7571655440219,509.9778967191031,574.3552652207793,1776.7712415897588,2193.5894233585345,2266.462503049911,2412.4888203719947,2323.818668097444,1988.985243350819,348.1492519105626,593.7431656447553,612.9064058609429,831.1893738293574,1118.4793342865491,738.4505020622998,1553.4350266850724,1299.5866806900383,1389.6987466072162,3377.7915340371537,672.125324418893
18,1008.2852163436482,1544.0269881975184,986.7750127865978,1421.4691332601467,1562.027864927979,1622.6630301843284,1649.7093538445927,1829.4624127221743,1620.5174663345795,656.2293157460625,575.3616151147173,825.5904115305445,937.2626713385748,779.2170762806662,814.5190271288992,866.0943966451932,759.9315858427799,664.6203482972625,0.0,292.9555710952146,398.833902226161,400.81145968825723,392.85878753088474,232.00870870622063,915.8725997692464,686.8755966479364,1139.7431403238777,1530.3549999477125,1603.5074528685743,1801.4215972523523,1872.3729604001005,1514.674275290706,765.104311100023,84.76520181753189,399.3602718149009,935.6969005081502,806.360427554354,716.8190874676632,1024.4995802058795,775.4539699024814,764.0942447671836,3132.644162143739,313.0029549937159
19,1244.6950985661485,1675.162127660923,752.9548947771228,1138.754572452946,1278.3270923621885,1332.2549209295564,1357.825336605753,1553.1967948879185,1420.7605456787035,853.689196029449,808.9894747864465,1063.9026702492206,1084.5279844111851,905.9026199803214,728.5862443199416,770.6899008820081,550.3050460454507,955.6435345023502,292.9555710952146,0.0,113.41211664407452,681.6612316236036,604.9173005138058,361.72277542824463,1153.2362695936042,877.4345154191427,893.947014955676,1245.7329306339348,1311.068570847429,1527.6297244251916,1683.7232186039519,1322.994919587217,1019.1735702084006,372.32021688830156,610.6615989353189,1140.1482713938792,854.882593506143,911.5235252250585,890.8890411652204,673.6751574632951,549.6221424305517,3104.4720054191384,444.46215357869994
20,1310.4336673999983,1691.7489671074486,718.1953233698166,1056.7614597125055,1194.5925096712522,1238.7061033701477,1260.9654225853665,1440.0147618910794,1320.25353177779,963.6001909818033,921.9220602022134,1176.75214473933,1185.692024175689,1004.8131573054984,771.889086771255,808.8036586730577,539.907725556079,1055.243319477298,398.833902226161,113.41211664407452,0.0,792.9056882707146,717.3332877629482,472.1351531223875,1220.225154473424,928.7399390314664,847.4570582115813,1160.987994454343,1212.5436458880747,1414.2892364807467,1585.438691602511,1225.1420947600334,1095.3366082556004,480.71733071964667,723.0048426888987,1249.78967196049,937.3254338814946,1020.8434382717202,909.0966404358394,712.7474278933587,536.0215747506713,3148.423160501972,496.0620432956101
21,897.1560797666782,1594.39326744279,1267.8351831736932,1763.9686461650208,1905.1394123780449,1983.9977945959222,2017.2403983749848,2229.527547467253,1999.0751296836754,398.9878647092958,262.0267141630695,466.93307477268536,716.5100973644908,619.4821993398073,941.8303282544025,996.3272097923513,1031.5707516715859,373.0368235008511,400.81145968825723,681.6612316236036,792.9056882707146,0.0,239.94457370415319,396.2767688106972,813.7655776211293,731.8644011481219,1428.9378184237912,1875.9556849817432,1974.567226836313,2201.897472359045,2242.8130933409284,1889.9201415137218,639.3468368494814,316.08792997868557,242.27808747710705,622.578567406811,760.560384552834,450.7223890822358,1181.0802018677186,928.0555801961317,1040.3970533166168,3063.872173700073,577.6439989442703
22,1130.349822394953,1798.6626387645854,1071.9345646891454,1596.4925583213346,1736.5923042495924,1830.762844587601,1870.2398135724595,2148.9032894974803,2004.2447849651207,263.3945279556276,206.6244491163385,460.0880667450587,555.4439354140867,419.1128610402348,707.9859407965371,762.0857876074756,838.1080573799663,611.20770852663,392.85878753088474,604.9173005138058,717.3332877629482,239.94457370415319,0.0,249.52291757192256,1044.6044666246166,924.4632166832754,1233.7741820863241,1709.6851873519822,1832.024430989975,2125.635064421711,2259.796533121571,1900.608222190766,871.0743802145823,325.63317359610147,6.520954770422474,545.431663442025,527.0348044851916,323.97110213910145,948.7138631492661,699.0932970148627,848.7990371105367,2849.377571339837,669.0522121251067
23,1182.7216446844175,1766.0156411114738,873.5421133105467,1370.5923023696896,1511.5874312915496,1596.5105429523062,1633.0039703579694,1899.4709773615084,1776.7890872724292,491.96676921685514,456.1432385166362,709.0706092617952,736.7410508687976,566.6911030379139,608.873296936076,662.5890237010361,637.4062498337655,746.7571655440219,232.00870870622063,361.72277542824463,472.1351531223875,396.2767688106972,249.52291757192256,0.0,1091.5068612920943,898.1824916421882,1034.0582178355871,1483.0735367697835,1592.817690116131,1876.4049341637424,2036.7932647144219,1676.2851936923728,927.8691635932294,218.69644112963854,254.66955952600506,778.4387140202825,574.8227711230583,549.9405226834338,834.1993629239587,578.8569298449767,645.6273966957637,2901.399929654907,545.004699755936
24,92.42461431090327,841.3917459941617,1896.2847721760647,2274.054337606259,2409.7831383487346,2435.7895709686336,2447.3295246859648,2433.5308694026826,1942.4149886823118,1193.6827069768694,1048.2399977700384,1145.1878583529067,1501.634117586836,1429.228799830569,1699.2434013117006,1753.3520943500596,1674.2186193019895,509.9778967191031,915.8725997692464,1153.2362695936042,1220.225154473424,813.7655776211293,1044.6044666246166,1091.5068612920943,0.0,329.8885762135317,2044.041042818468,2375.2118358072485,2393.463714606087,2393.8983482009,2122.227900790641,1827.2557645570823,174.48567767370326,882.3551835049136,1048.2808514570659,1341.012605159,1571.4086534685146,1234.9280108472194,1925.2273252026484,1670.2950081911167,1677.5763788109998,3871.974180385952,727.7498737669406
25,407.4524047281101,875.7778424042638,1630.2250247528061,1970.4407840736244,2103.6915996949683,2120.846830665815,2129.402151099317,2103.866862662529,1631.9147198583285,1130.6570039753683,992.6604472574055,1155.9442278668826,1448.2249159582873,1339.5048390052264,1500.1964572841625,1552.3139728292656,1419.7497083748858,574.3552652207793,686.8755966479364,877.4345154191427,928.7399390314664,731.8644011481219,924.4632166832754,898.1824916421882,329.8885762135317,0.0,1770.3443515922002,2068.4705027195605,2074.534055052682,2064.418898720108,1825.1248525147644,1516.31840182299,302.2412093582174,679.4898072479477,929.6213835298296,1336.9807815464226,1438.5858024803056,1182.4103424026518,1710.859643867692,1462.2810691796185,1421.0184884784355,3771.9441587688725,434.13966088725675
26,2136.009809411914,2529.854446242173,161.85824729457033,438.1305423238512,557.4628798072454,706.5531981975444,769.5688148839406,1333.4848891789286,1664.7987665776564,1362.0179995485598,1412.0466147848267,1621.6903909270384,1397.7806621216018,1233.9334815121365,651.2660388666529,624.3784454089765,397.541219985136,1776.7712415897588,1139.7431403238777,893.947014955676,847.4570582115813,1428.9378184237912,1233.7741820863241,1034.0582178355871,2044.041042818468,1770.3443515922002,0.0,542.3052567209465,758.144885569489,1336.7924228944435,1925.4340612235267,1616.4873347129135,1902.1463377583198,1193.7887449858133,1235.85386529146,1588.7271510651997,1023.9798668315367,1395.1999203659109,510.1518962162859,612.8756949848207,388.5552133781728,2612.4421279063286,1336.2939797312217
27,2463.7440405014986,2716.5138157231827,681.230023287078,113.37918618953503,36.87479771426584,176.8302155924905,249.01766931172773,921.0624786660707,1467.4996306622982,1870.4307857644976,1902.2964257185272,2128.0718457098947,1933.0382215573245,1763.954622618017,1190.4969026727824,1165.9833015167644,887.8187037241829,2193.5894233585345,1530.3549999477125,1245.7329306339348,1160.987994454343,1875.9556849817432,1709.6851873519822,1483.0735367697835,2375.2118358072485,2068.4705027195605,542.3052567209465,0.0,263.166750274166,939.8195348465679,1694.8491706022169,1456.0815800782857,2255.9467423647466,1600.010583714866,1712.8287828192688,2112.889487711646,1561.5540631452793,1909.082746581692,1047.3559774097935,1147.882660823282,874.5324812094697,2965.409040689946,1647.4812585114112
28,2478.610207886153,2653.347181842167,873.8476396681999,330.51429319012954,277.77397256029604,107.84018292918553,60.37347020667588,661.7184439953844,1264.2587156243105,2016.9751137205765,2032.4009500388017,2269.67810183694,2111.660449332016,1935.8086536961375,1384.2552568019344,1366.6464574817253,1049.6024212328996,2266.462503049911,1603.5074528685743,1311.068570847429,1212.5436458880747,1974.567226836313,1832.024430989975,1592.817690116131,2393.463714606087,2074.534055052682,758.144885569489,263.166750274166,0.0,683.4092389500569,1474.6683981544293,1267.7640196558705,2289.2604785482868,1679.8693623178056,1835.8900722563217,2273.911555317456,1747.6093726620365,2060.5421192262233,1268.0734472481863,1335.2164458291259,1034.8564738338916,3228.226473568837,1672.7542768859705
29,2465.6858200203933,2427.4137340310253,1402.1858599922907,977.1273846810335,959.2019996010811,788.5732440038416,720.019908380357,49.00584913910366,732.6077958508157,2356.8623855714873,2331.984345123179,2585.47501301844,2524.852314651871,2340.2076547423053,1869.1691665895628,1867.450825868724,1501.4483441914504,2412.4888203719947,1801.4215972523523,1527.6297244251916,1414.2892364807467,2201.897472359045,2125.635064421711,1876.4049341637424,2393.8983482009,2064.418898720108,1336.7924228944435,939.8195348465679,683.4092389500569,0.0,869.0101755757703,788.3054891249415,2334.294470622692,1885.970625846421,2130.9317492683967,2637.431548746565,2194.5894999755633,2410.045478943538,1817.3505203749646,1809.9234724582896,1485.8765845481414,3898.3110694954,1747.7963823196374
30,2168.774000468891,1867.0956926577646,1925.7654151759853,1691.4199607185521,1723.4167899217762,1581.788845956393,1525.0713259404388,913.5976248959334,271.0515683255348,2521.075394967117,2447.63730970336,2695.5299771725004,2768.193610913555,2589.249984348017,2273.742515548142,2292.008978085937,1924.4604558134133,2323.818668097444,1872.3729604001005,1683.7232186039519,1585.438691602511,2242.8130933409284,2259.796533121571,2036.7932647144219,2122.227900790641,1825.1248525147644,1925.4340612235267,1694.8491706022169,1474.6683981544293,869.0101755757703,0.0,360.74839504308756,2126.8151707135976,1950.6312852845663,2266.1471687094463,2805.2280888276005,2513.808522981086,2580.977279907139,2309.236456013711,2209.6934397456753,1910.9853725671749,4535.797496773589,1678.7178385629759
31,1882.064255532228,1688.9936347508676,1601.0304519290557,1433.8088168657614,1488.212595240606,1370.0256523341593,1324.0724285592914,837.3083496163184,115.63711284506115,2161.3975625339112,2090.0263286681297,2339.1574568128485,2407.448838753178,2228.6016683782786,1924.0835834219613,1944.6132894771201,1581.536826208947,1988.985243350819,1514.674275290706,1322.994919587217,1225.1420947600334,1889.9201415137218,1900.608222190766,1676.2851936923728,1827.2557645570823,1516.31840182299,1616.4873347129135,1456.0815800782857,1267.7640196558705,788.3054891249415,360.74839504308756,0.0,1814.6023603358126,1593.8457986956928,1906.934224937123,2445.9795677300363,2155.5470457122324,2221.190185748272,1971.7618824063998,1860.0716734366292,1568.6025924470919,4215.0359450951455,1332.8336109577913
32,259.57816159955183,996.655397202856,1751.1355226667101,2152.094435721842,2289.768277741934,2325.7301244828664,2341.4289804153814,2371.855881406477,1930.2392907429662,1020.2009662106577,874.8452416717597,980.9583123557991,1329.5783404588128,1254.9083895605404,1533.3208787231035,1587.6639114887123,1524.9769644570526,348.1492519105626,765.104311100023,1019.1735702084006,1095.3366082556004,639.3468368494814,871.0743802145823,927.8691635932294,174.48567767370326,302.2412093582174,1902.1463377583198,2255.9467423647466,2289.2604785482868,2334.294470622692,2126.8151707135976,1814.6023603358126,0.0,724.0763221467568,874.650140988537,1175.0860576397329,1397.6052381231905,1062.3104442116517,1762.0179078419662,1506.4247513422183,1529.1976524624029,3698.0786583947443,616.7761311664025
33,974.3316342116773,1548.5306614486665,1037.8712309503198,1490.1563301631782,1631.0862236641944,1696.4962477668462,1725.1790089820117,1913.8605013458296,1700.5170010945437,587.1197104736489,497.70884450594895,745.3375687044462,878.2634564509674,728.1967176682646,824.6866753515986,877.8146899389064,806.5769848664921,593.7431656447553,84.76520181753189,372.32021688830156,480.71733071964667,316.08792997868557,325.63317359610147,218.69644112963854,882.3551835049136,679.4898072479477,1193.7887449858133,1600.010583714866,1679.8693623178056,1885.970625846421,1950.6312852845663,1593.8457986956928,724.0763221467568,0.0,332.1399773359467,862.1979592887238,777.6359846752076,647.641505498123,1044.5663442246082,791.1351180928432,812.069888001118,3111.6261810448864,349.90268082068
34,1133.8525990784992,1803.6498056126418,1074.0297587301332,1599.614345918991,1739.6518895287554,1834.313033291946,1873.9716087436623,2154.12219981611,2010.5270464041816,256.90396401097,201.58617190636957,454.6747005581966,549.099994065926,413.3780259701595,707.4162541067977,761.442952752042,840.427488657084,612.9064058609429,399.3602718149009,610.6615989353189,723.0048426888987,242.27808747710705,6.520954770422474,254.66955952600506,1048.2808514570659,929.6213835298296,1235.85386529146,1712.8287828192688,1835.8900722563217,2130.9317492683967,2266.1471687094463,1906.934224937123,874.650140988537,332.1399773359467,0.0,539.0825029974079,523.2054097149772,317.4764648692376,948.2703243152658,699.1115115616623,851.2001465796017,2844.540040050193,675.4308521683145
35,1407.7225003250114,2169.285846954216,1435.489916349431,2000.651015304654,2134.435558116386,2255.1835259050463,2304.293154398303,2657.120810258071,2549.2772320193635,286.5204311769748,370.32094601650437,198.0916570448249,251.62158880655565,360.20894212454994,950.7501098736327,991.2016454520176,1227.8405815710396,831.1893738293574,935.6969005081502,1140.1482713938792,1249.78967196049,622.578567406811,545.431663442025,778.4387140202825,1341.012605159,1336.9807815464226,1588.7271510651997,2112.889487711646,2273.911555317456,2637.431548746565,2805.2280888276005,2445.9795677300363,1175.0860576397329,862.1979592887238,539.0825029974079,0.0,590.988927199866,229.10396660938488,1166.0002616027011,978.6308308715137,1241.955142702921,2577.0460618778457,1185.6500887830439
36,1656.5528539253337,2314.2868593245043,880.8625313809287,1452.1339583037147,1579.5553490334398,1715.3977462042744,1770.9425438805886,2206.8517515741273,2245.1326808130093,452.82072856351573,574.6946048943213,683.7613175611132,375.1554424857648,234.12320519795168,373.0448948778849,406.5958005281339,705.3008644682618,1118.4793342865491,806.360427554354,854.882593506143,937.3254338814946,760.560384552834,527.0348044851916,574.8227711230583,1571.4086534685146,1438.5858024803056,1023.9798668315367,1561.5540631452793,1747.6093726620365,2194.5894999755633,2513.808522981086,2155.5470457122324,1397.6052381231905,777.6359846752076,523.2054097149772,590.988927199866,0.0,453.94775289132195,575.4828479554427,414.0207241708459,720.7543340033253,2335.7021637143184,1118.9013517020226
37,1310.7393395786899,2039.6694416101982,1238.097781225172,1796.1491023329786,1932.171081717049,2046.196829273613,2092.956557767917,2430.265468805423,2323.5608101108587,60.60556735125661,190.56031276380247,234.10828999054806,268.28808207652406,231.6523660705766,777.676244593632,823.8947378116907,1021.3182064012774,738.4505020622998,716.8190874676632,911.5235252250585,1020.8434382717202,450.7223890822358,323.97110213910145,549.9405226834338,1234.9280108472194,1182.4103424026518,1395.1999203659109,1909.082746581692,2060.5421192262233,2410.045478943538,2580.977279907139,2221.190185748272,1062.3104442116517,647.641505498123,317.4764648692376,229.10396660938488,453.94775289132195,0.0,1007.8447678770825,795.6696114688073,1034.7945094304928,2639.8232291141494,983.2729102894191
